SourcedStatement,SourceType,Name,Title,Justification
Alameda County recommends that any families who were notified that their schools had elevated lead levels should get their child a blood lead test.,Named Organization Sources,Alameda County,,providing health guidance for affected families
"In Berkeley Unified, water fixtures testing above 1 part per billion are taken offline and repaired.",Named Organization Sources,Berkeley Unified,,example of another district's more stringent lead remediation threshold
"“This mistake has caused families stress, anxiety and panic, further limiting our community’s trust in this district,”",Named Person Sources,Max Simmons,OUSD student director,expressing concerns about impact on community trust
"“I sincerely apologize for the stress and concern this has caused our school sites, students and families. We understand the gravity of this situation and we are fully committed to taking immediate, transparent and corrective action,”",Named Person Sources,Kyla Johnson-Trammell,Superintendent,apologizing and committing to corrective action
"“There is so much trust rebuilding that has to be done for our community. We have failed. And when I say ‘we’ I mean OUSD has failed at its most basic job of not poisoning our students,”",Named Person Sources,Stuart Loebl,Sixth-grade science teacher at Frick United Academy of Language,critiquing district's failure to protect students
"“Why didn’t you do your job? You knew months ago that the water was contaminated. You didn’t act, and you let those kids come back to school and drink poisoned water,”",Named Person Sources,Marina Muñoz,Parent at Madison Park Academy and organizer with Communities for a Better Environment,expressing outrage and concern as a parent and community organizer
“Now who is going to cover our medical bills? I demand you test all the kids in the district. I want to find out which kids are sick with lead poisoning!”,Named Person Sources,Marina Muñoz,Parent at Madison Park Academy and organizer with Communities for a Better Environment,advocating for medical testing and support for affected students
"More of the FloWater stations are being delivered to schools this week, and schools will be prioritized based on the percentage of fountains that are out of service and the number of students that attend the school, Thomas said.",Named Person Sources,Preston Thomas,Chief Systems and Services Officer,providing update on response efforts
"“This is not new to Oakland, but it is something that we need to tackle as an entire city, and we need to have community partners, philanthropic partners, as well as our county and state folks to support us in dealing with this issue,”",Named Person Sources,Valarie Bachelor,Director and Chair of OUSD’s facilities committee,emphasizing need for collaborative approach to addressing lead contamination
The district’s safe drinking water policy states that any water sources showing lead at above 5 parts per billion must be taken offline and repaired.,Document Sources,Oakland Unified School District's safe drinking water policy,,policy guiding district's response to lead contamination
"In 2017, when OUSD was considering its clean drinking water policy, the cost to upgrade all the pipes would have been $38 million, Thomas said. Today, that number could be $50 or $60 million.",Document Sources,null,,historical document/information on estimated costs for pipe upgrades
"“Why didn’t you do your job? You knew months ago that the water was contaminated. You didn’t act, and you let those kids come back to school and drink poisoned water,”",Unnamed Group of People,Community members,,pointed out that other districts have lower thresholds for remediation
“Now who is going to cover our medical bills? I demand you test all the kids in the district. I want to find out which kids are sick with lead poisoning!”,Unnamed Group of People,Community members,,pointed out that other districts have lower thresholds for remediation; expressed concerns about health impacts
"Teachers from Frick United Academy of Language demanded to know why, if testing took place in April, fountains weren’t shut down until August.",Unnamed Group of People,Teachers,,from Frick United Academy of Language; seeking explanation for delay in shutting down contaminated water fountains
