SourcedStatement,SourceType,Name,Title,Justification
"In June, the Supreme Court green-lit such penalties, prompting Gov. Gavin Newsom to order California city officials to “move urgently” to clear illegal encampments around the state.",Named Organization Sources,Supreme Court,,
"Robinson’s last encampment was swept about a month ago, and “nearly everything” was taken, including his state ID card, he said.",Named Person Sources,Antonio Robinson,,"The 38-year-old had chosen to set up camp near Palou Ave. and Griffith St. in Hunters Point, on a dead-end road surrounded by industrial buildings."
"Despite Public Works’ policy and procedure for documenting, bagging, and tagging most belongings, Robinson said he was unable to find any of his property at the city’s mandated storage facility at 2323 Cesar Chavez St.",Named Person Sources,Antonio Robinson,,
"On Thursday morning, as the laughter of department workers and police swirled around him, Robinson packed his things into a jumble of luggage, awkwardly piled up on a too-small wagon.",Named Person Sources,Antonio Robinson,,
"He was neither detained nor cited for illegal lodging, and told Gazetteer he had spoken to a member of the “Encampment Resolution Team,” who offered temporary shelter.",Named Person Sources,Antonio Robinson,,
Robinson did not accept it.,Named Person Sources,Antonio Robinson,,
"“All they do is tell me to go back to the Hunters Point Navigation Center. And I don’t want to do that. I had bad experiences,” he said.",Named Person Sources,Antonio Robinson,,
"Joey O’Brien, 46, tried to explain to police officers that he was camping on the sidewalk in Hunters Point while investigating a homicide that occurred while he was in jail.",Named Person Sources,Joey O'Brien,,
"“I don’t understand,” O’Brien kept repeating.",Named Person Sources,Joey O'Brien,,
"As it turned out, O’Brien had a warrant for failing to appear for a previous court date.",Named Person Sources,Joey O'Brien,,
"O’Brien was polite and contrite, admitting that he had broken several windows in the past while suffering a mental breakdown.",Named Person Sources,Joey O'Brien,,
"More than anything, however, he begged for officers to bring over his two neat backpacks, which had his best clothes, documents, and “bits of silver.”",Named Person Sources,Joey O'Brien,,
"According to Mayor London Breed, the intention is to clean up sidewalks and force unhoused people into the city’s labyrinthine network of shelter and supportive housing programs.",Named Person Sources,London Breed,Mayor,
"as a recent batch of public records secured by City Hall watchdog Hazel Williams shows, Public Works has bagged medications, wheelchairs, and even a mobility walker from unhoused people, taking them to the city’s storage facility on Cesar Chavez St.",Named Person Sources,Hazel Williams,City Hall watchdog,
"In a response to Gazetteer's questions about potential breaches in protocol, Public Works spokesperson Rachel Gordon only noted that ""the policy clearly spells out how soiled items can be handled and our crews follow the policy and consistently apply its terms.""",Named Person Sources,Rachel Gordon,"Spokesperson, Public Works",
Gordon said claims for lost property can be filed with the City Attorney's office.,Named Person Sources,Rachel Gordon,"Spokesperson, Public Works",
"Instead, the city swooped down on the encampments at Sixth and Jessie streets earlier than scheduled, said Julian Highsmith, communications and policy director for the Coalition on Homelessness.",Named Person Sources,Julian Highsmith,"communications and policy director, Coalition on Homelessness",
"“Typically, with city sweeps, they give 72 hours of notice with location and time, and we were following that, but they didn’t follow that usual rule,” Highsmith said.",Named Person Sources,Julian Highsmith,"communications and policy director, Coalition on Homelessness",
Highsmith told Gazetteer he believes the city may have gotten wind of the group’s planned sweep disruption and undercut it in order to prevent unhoused people from organizing with their advocates during an enforcement.,Named Person Sources,Julian Highsmith,"communications and policy director, Coalition on Homelessness",
"“I personally think it’s a little suspicious to do the sweep earlier. It doesn’t seem like the city wants attention on the encampment sweeps, and I don’t think they want people to see what happens during that process,” he said.",Named Person Sources,Julian Highsmith,"communications and policy director, Coalition on Homelessness",
"When asked where he would move next, he shrugged and noted in his characteristic whisper that he was staying in the neighborhood.",Named Person Sources,Antonio Robinson,,
"“It’s quiet here,” he said.",Named Person Sources,Antonio Robinson,,
"Many unhoused people, including Robinson, say it can be challenging to identify and retrieve their belongings at the facility.",Unnamed Group of People,unhoused people,,
"When they succeed, they often find important pieces missing from their stash — a problem that has persisted over years of sweeps.",Unnamed Group of People,unhoused people,,
"Between December 2022 and June of this year, a federal injunction prevented the city from penalizing people for sleeping on public property without an alternative offer for shelter.",Anonymous Sources,,,
