SourcedStatement,SourceType,Name,Title,Justification
the Guinness Book awarded him a record for best Guitar Hero player in the world.,Named Organization Sources,Guinness Book,,official record-keeper for exceptional achievements
the New York Times he wanted to buy a multi-thousand dollar DDR arcade cabinet.,Named Organization Sources,New York Times,,"mainstream news publication, past coverage of Chris Chike"
the University of Pennsylvania.,Named Organization Sources,University of Pennsylvania,,Chris Chike's alma mater
GE Healthcare.,Named Organization Sources,GE Healthcare,,Chris Chike's former employer
"Taco Bell in 2021, operating at maybe a fifth of his full skill.",Named Organization Sources,Taco Bell,,brand partner for Chris Chike's advertising work
the Beast in the East gaming festival in Virginia.,Named Organization Sources,Beast in the East gaming festival,,recent competition where Chris Chike won first prize
"“It wasn't anything serious,”",Named Person Sources,Chris Chike,,"subject of the article, renowned DDR player"
"“I don’t think I would have any other reason to take it so seriously if it wasn’t for the community and the competition,”",Named Person Sources,Chris Chike,,"subject of the article, renowned DDR player"
"“I was, like, I get to quit and have severance at the same time — it was almost a win-win, ‘cause I was already a little bit checked out,”",Named Person Sources,Chris Chike,,"subject of the article, renowned DDR player"
"“I don't think I can physically do this forever,”",Named Person Sources,Chris Chike,,"subject of the article, renowned DDR player"
"“He's the GOAT,”",Named Person Sources,Roger Clark,San Francisco programmer and longtime DDR enthusiast,"friend of Chris Chike, witness to his rise to fame"
"“Whenever you meet someone who plays DDR, you kind of don't really care that much what they're doing outside of the game, right?”",Named Person Sources,Roger Clark,San Francisco programmer and longtime DDR enthusiast,"friend of Chris Chike, insight into DDR community"
"“How someone can even have the physical stamina to do that let alone have the mental fortitude to continue when one tiny mistake is the end of the run … it’s hard to even come up with words for this kind of thing,”",Named Person Sources,Roger Clark,San Francisco programmer and longtime DDR enthusiast,witness to Chris Chike's record-breaking achievement
"“This is the best that anyone in the human race could possibly achieve at this thing,”",Named Person Sources,Roger Clark,San Francisco programmer and longtime DDR enthusiast,"friend of Chris Chike, expert opinion on DDR"
"“I had no idea he could do shit like that,” someone uttered in the crowd, in awe, in a video of his display.",Unnamed Group of People,crowd,,present at a national tournament of In The Groove
"“Whenever you meet someone who plays DDR, you kind of don't really care that much what they're doing outside of the game, right?”",Unnamed Group of People,DDR players,,shared experience and mindset of DDR enthusiasts
