SourcedStatement,SourceType,Name,Title,Justification
A Southwest spokesperson told The Oaklandside that the assertion that any Oakland employee was forced to work while sick or take unpaid absences is unfounded.,Named Organization Sources,Southwest Airlines,,A Southwest spokesperson told The Oaklandside
"“Southwest Airlines fully complies with applicable sick leave laws in Oakland and California, as well as with the terms of a December 2020 settlement agreement with the city,” the spokesperson said in a statement.",Named Organization Sources,Southwest Airlines,,the spokesperson said in a statement
"“The City of Oakland is committed to protecting workers by ensuring that all employers in Oakland are complying with laws that protect their rights,” Parker said in a statement.",Named Person Sources,Barbara Parker,City Attorney,said in a statement
"“We are grateful that the City of Oakland is holding Southwest accountable. We hope that Southwest policies and practices will finally change for good,” Eric Swygert, a Southwest employee and an elected ramp representative with the Transport Workers Union of America Local 555, said in a statement.",Named Person Sources,Eric Swygert,Southwest employee and elected ramp representative with the Transport Workers Union of America Local 555,a Southwest employee and an elected ramp representative with the Transport Workers Union of America Local 555
"In a lawsuit filed Wednesday, City Attorney Barbara Parker filed a lawsuit in Alameda County Superior Court that accuses the airline of violating Oakland and California sick leave laws.",Document Sources,Alameda County Superior Court,,lawsuit filed Wednesday
The lawsuit — filed just a couple days after Labor Day—claims that Southwest has also violated an existing settlement agreement that was supposed to resolve similar problems.,Document Sources,Alameda County Superior Court,,lawsuit — filed just a couple days after Labor Day
"In 2017, the city received complaints that Southwest had a policy whereby it zeroed out unused accumulated sick leave pay on January 1 of every year, rather than carry it forward.",Document Sources,City of Oakland,,complaints that Southwest had a policy
"In December 2020, the city and Southwest signed a settlement in which, among other things, the airline agreed to fully restore the sick leave hours it had canceled for certain workers between 2017 and 2020.",Document Sources,City of Oakland and Southwest Airlines,,"settlement in which, among other things, the airline agreed to fully restore the sick leave hours"
"Oakland has several laws that protect workers, including Measure FF, a 2014 ordinance approved by Oakland voters that established a minimum wage and requires employers to provide paid sick leave to employees.",Document Sources,City of Oakland,,"Measure FF, a 2014 ordinance approved by Oakland voters"
"Last year, the City Council approved an ordinance to enhance and clarify the city attorney’s powers.",Document Sources,Oakland City Council,,ordinance to enhance and clarify the city attorney’s powers
"Last year, this relatively new department ordered a Radisson Hotel in East Oakland to pay $404,491 to workers who were allegedly underpaid for nearly a year.",Document Sources,Oakland’s Department of Workforce Employment Standards,,"ordered a Radisson Hotel in East Oakland to pay $404,491 to workers"
