SourcedStatement,SourceType,Name,Title,Justification
The Poor People’s Campaign is planning simultaneous actions on March 2 at over 30 state capitols,Named Organization Sources,Poor People’s Campaign,,organization planning voter mobilization efforts
"Hartley, told the New York Times",Named Organization Sources,New York Times,,media outlet where Hartley’s statement was published
according to the PPC,Named Organization Sources,Poor People’s Campaign,,source of policy analysis and campaign details
"“They’re saying that they’re not voting because people are not speaking to their issues and that they’re just not interested in those candidates,” Hartley, told the New York Times “But it’s not that they couldn’t be.”",Named Person Sources,Robert Paul Hartley,Columbia University researcher,researcher at Columbia University
"“In 2024, the election is going to be about mobilization,” Lake told reporters. “There is no question that the biggest contest between the two parties is going to be who can get their voters out to vote...",Named Person Sources,Celinda Lake,President of Lake Research Partners,respected pollster and President of Lake Research Partners
“For far too long extremists have blamed poor people and low wage people for their plight while moderates too often have ignored poor people...,Named Person Sources,Rev. Dr. William Barber,co-leader of the Poor People’s Campaign,leader of the Poor People’s Campaign
"“We are mobilizing, organizing, registering and educating people for a movement that votes, votes for healthcare and debt cancellation...",Named Person Sources,Rev. Dr. Liz Theoharis,co-leader of the Poor People’s Campaign,co-leader of the Poor People’s Campaign
"“I work for MassHealth as a Personal Care Attendant, helping to take care of people with disabilities and who are sick and need help with their daily activities. But I do not have health insurance myself...",Named Person Sources,Janice Guzman,organizer with the Massachusetts Poor People's Campaign and SEIU 1199,organizer with the Massachusetts Poor People's Campaign and SEIU 1199
"a Columbia University study undertaken of the 2106 electorate with the support of the Poor People’s Campaign, which studied the low-wage voter cohort and found a majority of them did not vote",Document Sources,Columbia University,,study supported by the Poor People’s Campaign
roughly a third of the American electorate that society and the corporate news media regularly ignore,Unnamed Group of People,American electorate,,society and the corporate news media regularly ignore
they didn’t turn out because they didn’t hear candidates discuss issues that had any relevancy to their lives,Unnamed Group of People,low-wage voter cohort,,did not vote because they didn’t hear candidates discuss issues relevant to their lives
"In 2016, in key rust belt states where unions were part of the historic Democratic base like Michigan, Trump won thanks to depressed African American voter turnout and the lack of engagement of the multi-racial cohort of economically struggling voters",Unnamed Group of People,African American voters; multi-racial cohort of economically struggling voters,,depressed voter turnout and lack of engagement impacting election results
"In 2020, in Arizona, Georgia, Florida, Michigan, North Carolina, Nevada, Pennsylvania, and Wisconsin the Biden-Trump faceoff was really tight, close to just 3 percent",Unnamed Group of People,voters,,close electoral margins in key states
"In the 2008 primary over a half-million turned out, close to a quarter of the registered voters. In the most recent Democratic contest just over 130,000 came out, less than five percent of the state’s voters",Unnamed Group of People,registered voters; state’s voters,,contrasting voter turnout between 2008 and recent elections
