SourcedStatement,SourceType,Name,Title,Justification
"The Wyoming Legislature, where the GOP controls over 90% of the seats, passed legislation last year banning voters from changing their party registration in the three months before the August primary.",Named Organization Sources,Wyoming Legislature,,body responsible for passing the law limiting party affiliation changes
Wyoming’s Republican and Democratic primaries on Tuesday will be the first in modern memory where voters won’t be able to change party affiliation at the polls.,Named Organization Sources,Wyoming Republican and Democratic parties,,context for the primaries being affected by the new law
Normally I just roll my eyes and walk away because I’m fighting a losing battle and I’m fully aware of that.,Named Person Sources,Becky Blackburn,Paralegal for the Republican county attorney,"long-time Democrat in a predominantly Republican area, sharing personal experiences"
"You feel skeevy and dirty when you do it. But you do it anyway and you change it back as soon as you can, because you don’t want to start getting the Republican mailings,",Named Person Sources,Becky Blackburn,Paralegal for the Republican county attorney,sharing personal experience of switching party registration to vote in Republican primaries
"I am who I am, and I have the views that I have. And I don’t care if it bothers people or not.",Named Person Sources,Becky Blackburn,Paralegal for the Republican county attorney,expressing commitment to her political views despite being in a minority
"How far are they going to go to limit one’s ability to vote? If it really comes down to purifying the party, on a voting level all the way up to the elected officials, pretty soon there isn’t going to be anyone left who’s pure enough to be in the party.",Named Person Sources,Ross Diercks,Former Democratic state representative,"critiquing the new law limiting party affiliation changes, drawing from his experience in the Legislature"
The best way to participate in meaningful change is to try to sway the dominant party.,Named Person Sources,Pat Jordan,,sharing his reasoning for registering as a Republican despite holding left-leaning views
Most people don’t want to dive into those type of discussions.,Named Person Sources,Ed Fullmer,,sharing his experience of people avoiding political discussions in the community
Party-switching had undermined the sanctity of Wyoming’s primary process.,Named Person Sources,Chuck Gray,Wyoming’s Republican secretary of state,explaining the reasoning behind the new law limiting party affiliation changes
"According to Associated Press election data, Niobrara County’s Democrats, who account for just 2.6% of registered voters, are the most outnumbered by Republicans in the 30 states that track local party affiliation.",Document Sources,Associated Press election data,,used to track and compare party affiliations across states
"Nationwide, Democrats account for fewer than 3% of voters in three counties this year, up from one county in 2020 but down from seven in 2016, according to the AP data.",Document Sources,Associated Press election data,,used to track changes in Democratic voter registration over time
"You feel skeevy and dirty when you do it. But you do it anyway and you change it back as soon as you can, because you don’t want to start getting the Republican mailings,",Unnamed Group of People,Democrats switching party registration,,"to vote in more competitive Republican primaries, then changing back for the general election"
Most people don’t want to dive into those type of discussions.,Unnamed Group of People,Locals in Niobrara County,,"they respect individuals for what they do, how they work, regardless of political views"
"Last winter, dozens of locals gathered outside to honk and cheer as one Democrat left town.",Unnamed Group of People,Locals in Niobrara County,,"community support for a local Democrat, Ed Fullmer, as he left for a high school basketball team event"
