SourcedStatement,SourceType,Name,Title,Justification
"In a response to Gazetteer's questions about potential breaches in protocol, Public Works spokesperson Rachel Gordon only noted that ""the policy clearly spells out how soiled items can be handled and our crews follow the policy and consistently apply its terms.""",Named Organization Sources,Public Works,,"In a response to Gazetteer's questions about potential breaches in protocol, Public Works spokesperson Rachel Gordon only noted."
Gordon said claims for lost property can be filed with the City Attorney's office.,Named Organization Sources,Public Works,,Gordon said claims for lost property can be filed with the City Attorney's office.
"The 38-year-old had chosen to set up camp near Palou Ave. and Griffith St. in Hunters Point, on a dead-end road surrounded by industrial buildings.",Named Person Sources,Antonio Robinson,null,"Antonio Robinson watched as a coterie of cops, workers from the city Department of Public Works, and a pair of outreach specialists descended on his tent."
"Robinson’s last encampment was swept about a month ago, and “nearly everything” was taken, including his state ID card, he said.",Named Person Sources,Antonio Robinson,null,Robinson’s last encampment was swept about a month ago.
Robinson did not accept it.,Named Person Sources,Antonio Robinson,null,"Robinson had spoken to a member of the “Encampment Resolution Team,” who offered temporary shelter."
"Joey O’Brien, 46, tried to explain to police officers that he was camping on the sidewalk in Hunters Point while investigating a homicide that occurred while he was in jail.",Named Person Sources,Joey O’Brien,null,Joey O’Brien tried to explain to police officers that he was camping on the sidewalk in Hunters Point while investigating a homicide that occurred while he was in jail.
"O’Brien was polite and contrite, admitting that he had broken several windows in the past while suffering a mental breakdown.",Named Person Sources,Joey O’Brien,null,"O’Brien was polite and contrite, admitting that he had broken several windows in the past while suffering a mental breakdown."
"Julian Highsmith, communications and policy director for the Coalition on Homelessness, said, “Typically, with city sweeps, they give 72 hours of notice with location and time, and we were following that, but they didn’t follow that usual rule.”",Named Person Sources,Julian Highsmith,communications and policy director for the Coalition on Homelessness,"Julian Highsmith, communications and policy director for the Coalition on Homelessness, said."
Highsmith told Gazetteer he believes the city may have gotten wind of the group’s planned sweep disruption and undercut it in order to prevent unhoused people from organizing with their advocates during an enforcement.,Named Person Sources,Julian Highsmith,communications and policy director for the Coalition on Homelessness,Highsmith told Gazetteer he believes the city may have gotten wind of the group’s planned sweep disruption and undercut it in order to prevent unhoused people from organizing with their advocates during an enforcement.
"A federal survey released in May counted more than 8,000 unhoused people in the city, which has fewer than 4,000 shelter beds to offer.",Document Sources,federal survey,,"A federal survey released in May counted more than 8,000 unhoused people in the city."
"As a recent batch of public records secured by City Hall watchdog Hazel Williams shows, Public Works has bagged medications, wheelchairs, and even a mobility walker from unhoused people, taking them to the city’s storage facility on Cesar Chavez St.",Document Sources,public records,,A recent batch of public records secured by City Hall watchdog Hazel Williams shows.
"A small group of protesters regrouped at City Hall for a series of chants and short speeches, holding a symbolic police citation for Breed that accused her of violating human rights.",Unnamed Group of People,protesters,,"The group planned live performances, speeches, and outreach, to take place at the same time as SFPD and Department of Public Works enforcement."
"Dozens of people lined the sidewalks that had been swept just hours prior, fussing with their belongings, setting up new tents, and discreetly selling wares to one another.",Unnamed Group of People,people,,A visit to Jessie and Sixth streets in SoMa after the rally showed how futile these sweeps can be.
