SourcedStatement,SourceType,Name,Title,Justification
"On Thursday, SoCalGas announced that it was shutting off gas service to additional 29 homes in the western Seaview area and another 25 homes in the Portuguese Bend Beach Club starting at 3 p.m. Friday.",Named Organization Sources,SoCalGas,,
"The shut-offs are expected to last indefinitely, the utility added.",Named Organization Sources,SoCalGas,,
"On Sunday, Southern California Edison officials said they will provide a vehicle to serve people who need to charge devices or get information.",Named Organization Sources,Southern California Edison,,
"That customer care vehicle will be parked on Narcissa Drive at the Pepper Wood gate, starting Sunday through Tuesday.",Named Organization Sources,Southern California Edison,,
The hours of operation are from 10 a.m. to 6 p.m.,Named Organization Sources,Southern California Edison,,
"Gov. Gavin Newsom on Tuesday declared a state of emergency for the city of Rancho Palos Verdes ""to protect public safety amid ongoing land movement that has resulted in disrupted utility services and evacuation warnings for impacted residents.""",Named Person Sources,Gavin Newsom,Gov.,
"In February, Rancho Palos Verdes Mayor John Cruikshank said a state of emergency declaration from the governor would allow them to bypass state permit requirements for repair efforts.",Named Person Sources,John Cruikshank,Mayor,Rancho Palos Verdes
"“The land movement has created a dangerous situation, and Edison is deciding to disconnect to keep that community safe,” said Jim Hanggi, a spokesperson for the utility.",Named Person Sources,Jim Hanggi,Spokesperson,for the utility
“It is a fluid situation and we’re working on solutions to keep the power flowing but as conditions change we’ll need to adjust to keep the community safe.”,Named Person Sources,Jim Hanggi,Spokesperson,for the utility
Gordon Leon told LAist he plans to move into a tiny home on his property and bought four generators to power it.,Named Person Sources,Gordon Leon,,
"He said he’s had no gas for weeks now, but water is still running.",Named Person Sources,Gordon Leon,,
"The power in his house has been shut off indefinitely, so his plan is to move off the grid.",Named Person Sources,Gordon Leon,,
"Leon doesn't want to leave his neighborhood because he loves its beauty and that he gets to look at the ocean every day, he said.",Named Person Sources,Gordon Leon,,
"The city’s mayor, John Cruikshank, told LAist on Monday that Southern California Edison should have done more earlier to transition residents off grid and prevent additional outages.",Named Person Sources,John Cruikshank,Mayor,city's
Cruikshank said he’s working with private energy companies — and that he has even reached out to Elon Musk — to figure out how to shift those residents off the grid longer-term.,Named Person Sources,John Cruikshank,Mayor,city's
"“We’re hearing that our residents want to stay in their homes, and we're doing everything we can to keep them in their homes,” Cruikshank said.",Named Person Sources,John Cruikshank,Mayor,city's
“We're going to do everything we can to push the governor and the federal government to provide them funds.”,Named Person Sources,John Cruikshank,Mayor,city's
"Impacted residents, many of whom are older, have disabilities and bought their homes decades ago, have experienced a range of difficult emotions as they’ve been displaced in recent months and watched their community dramatically change due to the land movement.",Unnamed Group of People,Impacted residents,,"many of whom are older, have disabilities and bought their homes decades ago"
Some say they weren’t given sufficient warning about the power shutoffs and aren’t sure where to go.,Unnamed Group of People,Impacted residents,,"many of whom are older, have disabilities and bought their homes decades ago"
"Leon said he and his neighbors are just trying to ""figure out how to survive.”",Unnamed Group of People,Leon and his neighbors,,
"Some, he said, are getting ready to leave permanently.",Unnamed Group of People,Leon and his neighbors,,
A spokesperson for Southern California Edison on Monday said the power outages will impact some homes longer than others: They say 20 will be without power indefinitely and 38 will be without power for one to three weeks.,Anonymous Sources,,Spokesperson,for Southern California Edison
A spokesperson for Southern California Edison told LAist that the utility is not providing generators because they feel the ground is too unstable for that to be a long-term solution.,Anonymous Sources,,Spokesperson,for Southern California Edison
