SourcedStatement,SourceType,Name,Title,Justification
"At one point, Mr. Altman, the chief executive, made a move to push out one of the board’s members because he thought a research paper she had co-written was critical of the company.",Named Person,Sam Altman,chief executive,"Mr. Altman, the chief executive, made a move to push out one of the board’s members because he thought a research paper she had co-written was critical of the company."
"Another member, Ilya Sutskever, thought Mr. Altman was not always being honest when talking with the board.",Named Person,Ilya Sutskever,OpenAI board member,"Another member, Ilya Sutskever, thought Mr. Altman was not always being honest when talking with the board."
And some board members worried that Mr. Altman was too focused on expansion while they wanted to balance that growth with A.I. safety.,Unnamed Group of People,board members,null,some board members worried that Mr. Altman was too focused on expansion while they wanted to balance that growth with A.I. safety.
The decision stunned OpenAI’s employees and exposed board members to tough questions about their qualifications to manage such a high-profile company.,Unnamed Group of People,OpenAI’s employees,null,The decision stunned OpenAI’s employees and exposed board members to tough questions about their qualifications to manage such a high-profile company.
"Mr. Sutskever and others critical of Mr. Altman were jettisoned from the board, whose members now include Bret Taylor, an early Facebook officer and former co-chief executive of Salesforce, and Larry Summers, the former Treasury Department secretary.",Named Person,Bret Taylor,early Facebook officer and former co-chief executive of Salesforce,"Mr. Sutskever and others critical of Mr. Altman were jettisoned from the board, whose members now include Bret Taylor, an early Facebook officer and former co-chief executive of Salesforce, and Larry Summers, the former Treasury Department secretary."
"Mr. Sutskever and others critical of Mr. Altman were jettisoned from the board, whose members now include Bret Taylor, an early Facebook officer and former co-chief executive of Salesforce, and Larry Summers, the former Treasury Department secretary.",Named Person,Larry Summers,former Treasury Department secretary,"Mr. Sutskever and others critical of Mr. Altman were jettisoned from the board, whose members now include Bret Taylor, an early Facebook officer and former co-chief executive of Salesforce, and Larry Summers, the former Treasury Department secretary."
"The only holdover is Adam D’Angelo, chief executive of the question-and-answer site, Quora.",Named Person,Adam D’Angelo,"chief executive of the question-and-answer site, Quora","The only holdover is Adam D’Angelo, chief executive of the question-and-answer site, Quora."
"Nearly all of OpenAI’s 800 employees had threatened to follow Mr. Altman to Microsoft, which asked him to lead an A.I. lab with Greg Brockman, who quit his roles as OpenAI’s president and board chairman in solidarity with Mr. Altman.",Unnamed Group of People,OpenAI’s 800 employees,null,"Nearly all of OpenAI’s 800 employees had threatened to follow Mr. Altman to Microsoft, which asked him to lead an A.I. lab with Greg Brockman, who quit his roles as OpenAI’s president and board chairman in solidarity with Mr. Altman."
The board had told Mr. Brockman that he would no longer be OpenAI’s chairman but invited him to stay on at the company — though he was not invited to the meeting where the decision was made to push him off the board and Mr. Altman out of the company.,Named Person,Greg Brockman,OpenAI’s president and board chairman,The board had told Mr. Brockman that he would no longer be OpenAI’s chairman but invited him to stay on at the company — though he was not invited to the meeting where the decision was made to push him off the board and Mr. Altman out of the company.
"In 2015, Mr. Altman teamed with Elon Musk and others, including Mr. Sutskever, to create a nonprofit to build A.I. that was safe and beneficial to humanity.",Named Person,Elon Musk,null,"In 2015, Mr. Altman teamed with Elon Musk and others, including Mr. Sutskever, to create a nonprofit to build A.I. that was safe and beneficial to humanity."
"After Mr. Musk left in 2018, they created a for-profit subsidiary that began raising billions of dollars from investors, including $1 billion from Microsoft.",Named Organization,Microsoft,null,"After Mr. Musk left in 2018, they created a for-profit subsidiary that began raising billions of dollars from investors, including $1 billion from Microsoft."
"Among the tensions leading up to Mr. Altman’s ouster and quick return involved his conflict with Helen Toner, a board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology.",Named Person,Helen Toner,board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology,"Among the tensions leading up to Mr. Altman’s ouster and quick return involved his conflict with Helen Toner, a board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology."
"A few weeks before Mr. Altman’s firing, he met with Ms. Toner to discuss a paper she had co-written for the Georgetown center.",Named Person,Helen Toner,board member and a director of strategy at Georgetown University’s Center for Security and Emerging Technology,"A few weeks before Mr. Altman’s firing, he met with Ms. Toner to discuss a paper she had co-written for the Georgetown center."
