SourcedStatement,SourceType,Name,Title,Justification
"About 1,200 students in the East Side Union High School District and Alum Rock Union School District were reported to be homeless in 2024 — three times the number of homeless students in 2020.",Named Organization Sources,East Side Union High School District and Alum Rock Union School District,,"About 1,200 students in the East Side Union High School District and Alum Rock Union School District were reported to be homeless in 2024 — three times the number of homeless students in 2020."
"Three other counties in the Bay Area — Alameda, Contra Costa and San Mateo — had between 2,100 and 4,700 homeless students enrolled in their schools in 2023.",Named Organization Sources,"Alameda, Contra Costa and San Mateo",,"Three other counties in the Bay Area — Alameda, Contra Costa and San Mateo — had between 2,100 and 4,700 homeless students enrolled in their schools in 2023."
"""He’s a very smart kid,"" Campa said. ""He listens.""",Named Person Sources,Juanita Campa,null,"Juanita Campa’s 4-year-old son, Sergio Ricardo Rodriguez, who has autism, is comforted by his father, Ricardo Rodriguez, as Campa shows this news organization the homeless encampment along Coyote Creek near Story Road, where they used to live, on Tuesday, July 23, 2024, in San Jose, Calif. The family is currently living in an interim housing program site in San Jose."
"""It goes back to economic hardships, loss of jobs, displacement. There’s just a number of reasons why our families are growing in our (homeless youth) population,"" Almazan said. ""And some of our families haven’t bounced back from that yet.""",Named Person Sources,Imee Almazan,Superintendent,"In the Alum Rock district, Superintendent Imee Almazan said the COVID-19 pandemic exacerbated multiple economic issues that were out of the parents’ and the school district’s control, leading to the increase in homeless youth."
"Adalat said district staff have seen many families facing unstable housing and multiple families living in a household. ""We have students who are living in shelters. We actually have foster youth that are unhoused as well,"" she said.",Named Person Sources,Maryam Adalat,director of student services,"Maryam Adalat, director of student services at East Side Union High School District, said many families have lost stable housing, their jobs or loved ones who were the family’s main provider since the COVID-19 pandemic."
"""There are a number of kids that we knew who were homeless who would show up late. Before we brought them to the classroom, we bring them to the cafeteria and grab them something to eat and grab them some milk so that they can have something in their stomach before they went into the classroom,"" she said.",Named Person Sources,Annya Artigas,director of Social Emotional Learning,"Annya Artigas, the director of Social Emotional Learning at the Alum Rock district, said homelessness can affect students inside and outside the classroom."
"""Whenever a child presents inside a classroom, all of those things come with that child. And all of those things are impacting their ability to engage, their ability to receive information and process it and retain it,"" Artigas said.",Named Person Sources,Annya Artigas,director of Social Emotional Learning,"Annya Artigas, the director of Social Emotional Learning at the Alum Rock district, said homelessness can affect students inside and outside the classroom."
"""They leave the home really traumatized to begin with, and then they end up on the streets,"" Smith said.",Named Person Sources,Maureen Smith,professor,"Maureen Smith, a professor who teaches childhood adolescent development at San Jose State University, said children experiencing homelessness without a guardian are also less likely to be enrolled in school."
"""I felt like I wasn’t doing my job as a mom because we’re homeless,"" she said ""We were working but it wasn’t enough. ... I don’t want to be back here.""",Named Person Sources,Juanita Campa,null,"Juanita Campa’s 4-year-old son, Sergio Ricardo Rodriguez, who has autism, is comforted by his father, Ricardo Rodriguez, as Campa shows this news organization the homeless encampment along Coyote Creek near Story Road, where they used to live, on Tuesday, July 23, 2024, in San Jose, Calif. The family is currently living in an interim housing program site in San Jose."
"Since 2020, the number of homeless students in Santa Clara County has almost doubled, according to the California Department of Education.",Document Sources,California Department of Education,,according to the California Department of Education
"Out of the 1,974 homeless students enrolled at East Side in 2022-2023, 488 were living in temporary shelters, according to the state education department, while 75 students were living in hotels and motels, and 33 students were temporarily unsheltered or living in abandoned buildings, campgrounds, vehicles, trailer parks or train and bus stations.",Document Sources,state education department,,according to the state education department
