SourcedStatement,SourceType,Name,Title,Justification
"Bob Unanue, CEO of Goya Foods, even mocked her name by calling her ‘Que-mala,’ which means ‘so bad’” in Spanish.",Named Organization Sources,Goya Foods,,
"However, during a 2020 interview with Trevor Noah on The Daily Show, she addressed the issue with grace and insight.",Named Person Sources,Kamala Harris,Vice President of the United States,as the first female Vice President of the United States
"Harris explained that a name is a precious gift from one’s family, rooted in tradition, love, and hope.",Named Person Sources,Kamala Harris,Vice President of the United States,as the first female Vice President of the United States
"She emphasized that respecting the significance of names honors those values, while mocking or mispronouncing them is childish and reflects a lack of maturity and respect.",Named Person Sources,Kamala Harris,,
"“That the highest elected leaders should conduct themselves like they did when they were children on the playground, it speaks poorly of their appreciation for the responsibility of the role that they have,” Harris said to Noah.",Named Person Sources,Kamala Harris,,
“And I think it’s a reflection of their values and their maturity.”,Named Person Sources,Kamala Harris,,
"Harris added, “I don’t pay attention to the name-calling, Trevor.",Named Person Sources,Kamala Harris,,
There’s some of us who have lived a lifetime of being called names.,Named Person Sources,Kamala Harris,,
"It is predictable, it is childish, and it will not distract me.”",Named Person Sources,Kamala Harris,,
"However, during a 2020 interview with Trevor Noah on The Daily Show, she addressed the issue with grace and insight.",Named Person Sources,Trevor Noah,,
"“That the highest elected leaders should conduct themselves like they did when they were children on the playground, it speaks poorly of their appreciation for the responsibility of the role that they have,” Harris said to Noah.",Named Person Sources,Trevor Noah,,
"Harris added, “I don’t pay attention to the name-calling, Trevor.",Named Person Sources,Trevor Noah,,
"During the 2024 Republican National Convention, nearly half of the speakers who mentioned Harris’s first name mispronounced it.",Named Person Sources,Donald Trump,,
"Former President Donald Trump, tech mogul Elon Musk, and several Republican leaders, including members of Congress and governors, repeatedly mispronounce her name.",Named Person Sources,Donald Trump,,
"Mispronouncing a person’s name is often an attempt to characterize them as an outsider or “other,” a tactic that Trump frequently uses to diminish the individual’s identity and create a sense of alienation.",Named Person Sources,Donald Trump,,
"By refusing to correctly say a person’s name, Trump and others are showing a lack of respect for cultural differences, reinforcing the perception that they are arrogant, dismissive, and disconnected from the diverse society they aim to lead.",Named Person Sources,Donald Trump,,
Trump’s repeated mispronunciation of Harris’s name reflects a growing sense of desperation.,Named Person Sources,Donald Trump,,
"As his poll numbers drop, his reliance on disrespectful tactics like this highlights an inability to focus on substantive issues.",Named Person Sources,Donald Trump,,
"Instead of engaging with the real concerns of the American people, Trump’s behavior deviates from meaningful dialogue, revealing poor judgment that is unbefitting of a presidential candidate.",Named Person Sources,Donald Trump,,
"Former President Donald Trump, tech mogul Elon Musk, and several Republican leaders, including members of Congress and governors, repeatedly mispronounce her name.",Named Person Sources,Elon Musk,,
"Bob Unanue, CEO of Goya Foods, even mocked her name by calling her ‘Que-mala,’ which means ‘so bad’” in Spanish.",Named Person Sources,Bob Unanue,,
