SourcedStatement,SourceType,Name,Title,Justification
"In Kansas, lawyers for the American Civil Liberties Union have drafted a letter reminding election workers that a gender marker on a person’s identification does not need to match or correspond to a voter’s gender expression.",Named Organization Sources,American Civil Liberties Union,,
Staff for the organization have also held clinics elsewhere to prepare trans Americans for the identification requirements they will have to navigate.,Named Organization Sources,American Civil Liberties Union,,
"In eight battleground states, the nonprofit VoteRiders is on the ground helping voters get the identification they need to cast ballots in the November election — and one that reflects who they are.",Named Organization Sources,VoteRiders,,nonprofit
"Equality Florida, the state’s leading LGBTQ+ advocacy group, is holding “know your rights” trainings in the wake of new regulations barring many transgender voters from obtaining photo identification that reflects their gender.",Named Organization Sources,Equality Florida,,the state’s leading LGBTQ+ advocacy group
Trans votes count.,Named Person Sources,Ankit Rastogi,director of research,"National Center for Transgender Equality, which conducted the survey and will soon be known as Advocates for Trans Equality Education Fund"
I think the big takeaway is that our community is really trying to come out and make a difference through the democratic process.,Named Person Sources,Ankit Rastogi,director of research,"National Center for Transgender Equality, which conducted the survey and will soon be known as Advocates for Trans Equality Education Fund"
"Trans people, just like everyone else, want to be able to travel, start new jobs, open bank accounts, enroll in school, vote — all of those things require some form of ID.",Named Person Sources,Lucas Cameron-Vaughn,attorney,ACLU of Tennessee
"And so when a state goes out of its way to enforce its message about its belief about sex and gender on a license, and transgender people then have to publicize that when they show other people, it creates a dangerous environment",Named Person Sources,Lucas Cameron-Vaughn,attorney,ACLU of Tennessee
"There are definitely the physical dangers, the dangers for harassment, discrimination — but also ultimately, voter suppression",Named Person Sources,Lucas Cameron-Vaughn,attorney,ACLU of Tennessee
It’s a tactic that’s designed to splinter support for trans rights and suggest sort of who is harmed by protecting trans people — to frame that as cisgender women being the people harmed by protections for trans people,Named Person Sources,Rose Saxe,deputy project director,ACLU’s LGBT & HIV Project
"The states with the anti-trans laws are also the ones that are more likely to be passing anti-voter laws, full stop",Named Person Sources,Lauren Kunis,CEO and executive director,VoteRiders
We saw it as a move to inflict maximum chaos and misunderstanding.,Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida
And really to scare trans folks from even participating and getting the license if they needed to update it.,Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida
"With these laws in Florida, you’re forced to choose between living authentically and just not really participating in public life",Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida; transgender; moved to Florida from Massachusetts
"I can imagine that a lot of trans folks in Florida who might not have access … to an accurate and affirming ID might not want to engage in that process at all, especially in such a heightened political environment",Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida; transgender; moved to Florida from Massachusetts; plan to vote by mail this November
Gender nonconforming people are already under such public scrutiny nationwide.,Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida; transgender; moved to Florida from Massachusetts; plan to vote by mail this November
That’s when you’re gonna see the convergence of those two elements.,Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida; transgender; moved to Florida from Massachusetts; plan to vote by mail this November
"It really seems like it would only result in more discrimination, more discomfort for trans people, more interrogation and potentially just being turned away.",Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida; transgender; moved to Florida from Massachusetts; plan to vote by mail this November
"Our ability to participate in this democracy in Florida, it’s been on the line for a while",Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida; transgender; moved to Florida from Massachusetts; plan to vote by mail this November
"Transgender people, they said, are being “forced to choose between participating in our greatest civic right or just sitting out because the state doesn’t see us for who we are.”",Named Person Sources,Quinn Diaz,public policy associate,advocacy group Equality Florida; transgender; moved to Florida from Massachusetts; plan to vote by mail this November
"They won’t stop me, but I can see how it would stop others.",Named Person Sources,Hazel Krebs,,"42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law; cast her ballot in March; wondered whether her identification — one that for weeks no longer reflected her gender identity — might impact her ability to vote; chatted with the election workers in the mostly empty precinct, then showed her ID; did her homework, learned that gender is not required information to vote and showed up ready to explain it; voted and was out of the polling site within minutes; worries that, under the same circumstances, another trans person might have stayed home"
It is almost certainly stopping some people from showing up at the polls.,Named Person Sources,Hazel Krebs,,"42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law; cast her ballot in March; wondered whether her identification — one that for weeks no longer reflected her gender identity — might impact her ability to vote; chatted with the election workers in the mostly empty precinct, then showed her ID; did her homework, learned that gender is not required information to vote and showed up ready to explain it; voted and was out of the polling site within minutes; worries that, under the same circumstances, another trans person might have stayed home"
There’s nothing these laws will do to stop me from living my best life.,Named Person Sources,Hazel Krebs,,"42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law; cast her ballot in March; wondered whether her identification — one that for weeks no longer reflected her gender identity — might impact her ability to vote; chatted with the election workers in the mostly empty precinct, then showed her ID; did her homework, learned that gender is not required information to vote and showed up ready to explain it; voted and was out of the polling site within minutes; worries that, under the same circumstances, another trans person might have stayed home; plans to vote in November; worried about how the dynamics of a crowded polling site might impact her ability to vote; determined to access the ballot, and to stay in Kansas despite the heightened scrutiny"
It just puts my energy and passion towards making this place better for me and other trans people.,Named Person Sources,Hazel Krebs,,"42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law; cast her ballot in March; wondered whether her identification — one that for weeks no longer reflected her gender identity — might impact her ability to vote; chatted with the election workers in the mostly empty precinct, then showed her ID; did her homework, learned that gender is not required information to vote and showed up ready to explain it; voted and was out of the polling site within minutes; worries that, under the same circumstances, another trans person might have stayed home; plans to vote in November; worried about how the dynamics of a crowded polling site might impact her ability to vote; determined to access the ballot, and to stay in Kansas despite the heightened scrutiny"
It really shows the resiliency of the trans community to ensure that our voices are heard and we have visibility at the ballot box,Named Person Sources,Josie Caballero,director of voting and elections,the group that conducted the 2022 U.S. Transgender Survey
There is a chilling effect.,Anonymous Sources,,CEO and executive director,"VoteRiders, which helps voters obtain identification"
"There is an unsafe and intimidating environment around existing as trans in society, and definitely in being able to go to the polls safely and cast a ballot.",Anonymous Sources,,CEO and executive director,"VoteRiders, which helps voters obtain identification"
A lot is falling on poll workers to correctly enforce the law.,Anonymous Sources,,CEO and executive director,"VoteRiders, which helps voters obtain identification"
And I would argue that is less of a solid protection in states where anti-trans rhetoric is skyrocketing.,Anonymous Sources,,CEO and executive director,"VoteRiders, which helps voters obtain identification"
"Something that’s very frustrating for us at VoteRiders is you will never be able to capture the number of people who do not feel safe voting, and who therefore stay home.",Anonymous Sources,,CEO and executive director,"VoteRiders, which helps voters obtain identification"
And you also won’t be able to capture the people who are trans and show up to try and vote and are turned away.,Anonymous Sources,,CEO and executive director,"VoteRiders, which helps voters obtain identification"
"And we know that is happening, but it is difficult to quantify.",Anonymous Sources,,CEO and executive director,"VoteRiders, which helps voters obtain identification"
