SourcedStatement,SourceType,Name,Title,Justification
"Sharon Sandow, a spokesperson for the L.A. Housing Department, told LAist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release.",Named Organization Sources,L.A. Housing Department,,the department
"“What [the report] is trying to do is make a PR effort to lay the groundwork to chip away at what little ability landlords have in L.A. to be able to raise rents and be able to keep up with their costs,” Yukelson said.",Named Person Sources,Daniel Yukelson,with the Apartment Association of Greater Los Angeles,a trade group for property owners
"“There are plenty of owners out there who have had their renters in place for many years,” Yukelson said.",Named Person Sources,Daniel Yukelson,with the Apartment Association of Greater Los Angeles,a trade group for property owners
"“They're way below market. And they're having trouble today keeping up with the growing costs of insurance, maintenance and supplies.”",Named Person Sources,Daniel Yukelson,with the Apartment Association of Greater Los Angeles,a trade group for property owners
"“Small landlords are able to maintain their profits and draw income above their expenses — they haven't been overly burdened by rent stabilization,” said Christina Boyar, a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition.",Named Person Sources,Christina Boyar,a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition,a coalition
"“The report shows that rent costs exceeding what tenants can pay is a primary cause of homelessness,” Boyar said.",Named Person Sources,Christina Boyar,a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition,a coalition
"“We are obviously in a homelessness crisis in L.A., and if this formula isn't updated soon, more folks will just fall into homelessness.”",Named Person Sources,Christina Boyar,a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition,a coalition
"“The cost of electricity is just going to continue going up,” Yukelson with the Apartment Association said.",Named Person Sources,Daniel Yukelson,with the Apartment Association of Greater Los Angeles,a trade group for property owners
"If the city stops landlords who provide electricity from raising rents an additional 1% per year, he said, “The next tenant is going to have to pay that burden, because the rents are going to have to go up.”",Named Person Sources,Daniel Yukelson,with the Apartment Association of Greater Los Angeles,a trade group for property owners
"“I think when it's a politically contentious issue, there are attempts to manage the conversation,” Flaming said.",Named Person Sources,Daniel Flaming,president of the Economic Roundtable,the nonprofit research organization the city commissioned to carry out the study
“The substance of the report is final. It was submitted as a final report and accepted by the city as a final work product.”,Named Person Sources,Daniel Flaming,president of the Economic Roundtable,the nonprofit research organization the city commissioned to carry out the study
"“The Los Angeles ceiling and floor are atypically high for rent-controlled cities,” he said.",Named Person Sources,Daniel Flaming,president of the Economic Roundtable,the nonprofit research organization the city commissioned to carry out the study
“Among cities that have elected to control rents — and not all cities have — Los Angeles appears to be tilted toward landlords.”,Named Person Sources,Daniel Flaming,president of the Economic Roundtable,the nonprofit research organization the city commissioned to carry out the study
"“As we await the finalized version of this report, it’s heartening to see so much data supporting the policy changes that renters have been demanding — especially when it comes to preventing excessive rent increases that can devastate working families.”",Named Person Sources,Hugo Soto-Martinez,Councilmember,one of the council members who requested the report be commissioned
"Over the course of 193 pages, the report offers an extensive analysis of the L.A. rental housing market, challenges facing both tenants and landlords, and the impact of the city’s Rent Stabilization Ordinance.",Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
"About 35% of the rent L.A. tenants pay goes to operating expenses for apartment buildings, on average.",Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
"From January 2020 through January 2023, 4 in 10 rent-controlled L.A. apartments became vacant.",Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
"Many expenses have risen sharply for landlords in recent years, outpacing inflation.",Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
About one-fifth of L.A. renters are living below the federal poverty line.,Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
The city’s current range of allowable annual rent increases — anywhere from 3% to 8% depending on inflation — is higher than the increases permitted in most other California cities with rent control.,Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
"Either eliminate a provision allowing landlords to raise rents an extra 1% per year if they pay for a tenant’s gas, plus another 1% if they pay for electricity — or replace it.",Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
Change how annual rent increases are calculated.,Document Sources,Economic Roundtable,,the nonprofit research organization the city commissioned to carry out the study
"According to U.S. Census data, just over half of those renters spend 90% of their income or more on rent.",Document Sources,U.S. Census,,federal data
