SourcedStatement,SourceType,Name,Title,Justification
"L.A. County’s Breathe program gives participants $1,000 monthly for three years, more money over a longer period than similar programs.",Named Organization Sources,L.A. County,,implementing the Breathe guaranteed income program
"Strength Based Community Change also offers workshops on financial literacy, investing and credit repair.",Named Organization Sources,Strength Based Community Change,,providing support services to Breathe program participants
"Researchers at the University of Pennsylvania are surveying the 1,000 Breathe participants, along with a control group of people not receiving funds.",Named Organization Sources,University of Pennsylvania,,conducting research on the Breathe program
"“With all the struggling I was doing, my attitude took a hit,” Kahlia said. “The more you witness yourself being down and out, the more you feel down and out, and the more stuck you feel.”",Named Person Sources,Kipp Kahlia,null,"participant in L.A. County’s guaranteed income program, Breathe"
"“Whenever L.A. city or county or Chicago or New York do something bold like this, it’s a really important signal that this big policy idea found its footing during COVID and represents a possible way forward in terms of supporting low income people across America,” Kline said.",Named Person Sources,Sean Kline,Director of the Stanford Basic Income Lab,studying guaranteed income programs across the country
"“There is so much we don’t know yet,” Castro said. “We don’t know how long people need to receive cash to create what level of change.”",Named Person Sources,Amy Castro,Director of Penn’s Center for Guaranteed Income Research,"surveying the 1,000 Breathe participants"
"“People need help with normal, everyday interactions that may be easy for some individuals,” he said. “But for others, they don’t have any prior experience with them.”",Named Person Sources,Brian Arredondo,Coach for program participants,supporting participants in the Breathe program
"“It can’t just be the money,” Fournier said. “It’s the opportunity and the access to experiences sometimes that really make a big difference when there is even a little bit more resources folks can have. ”",Named Person Sources,Ely Fournier,Overseer of the program coaches at Strength Based Community Change,working with program coaches to support participants
In 2021 child poverty decreased to 9% from 17.6% in 2019.,Document Sources,null,,data from 2021 and 2019 on child poverty rates
"The lab found, in general, that food and groceries are the top way participants are spending money, making up 35% of the funds spent.",Document Sources,Stanford Guaranteed Income Lab,,tracking 31 pilot programs throughout the country
Advocates point to the expansion of the federal child tax credit as proof that direct cash payments to families reduce poverty.,Unnamed Group of People,Advocates,,pointing to the expansion of the federal child tax credit as proof
"Participants report feeling more free to spend money on self care, outings with family members or sharing their wealth with community members.",Unnamed Group of People,Participants,,receiving no-strings-attached cash through the program
"Researchers stress how no-strings-attached cash not only improves peoples’ financial situations, but gives them peace of mind and improves mental health.",Unnamed Group of People,Researchers,,studying the effects of guaranteed income programs
