SourcedStatement,SourceType,Name,Title,Justification
"The lab found, in general, that food and groceries are the top way participants are spending money, making up 35% of the funds spent. Retail sales and services are a close second at 31%.
Participants also spent the money on transportation (10%) and housing and utilities (8%). They spend a smaller percentage on educational expenses, miscellaneous expenses and health care or medical expenses.",Named Organization Sources,Stanford Guaranteed Income Lab,,"tracks 31 pilot programs throughout the country, including the Breathe pilot"
"For years, Kipp Kahlia felt stuck.",Named Person Sources,Kipp Kahlia,,"The Long Beach guitarist used to tour the country with reggae artists. But 20 years ago, after contracting intestinal parasites on a trip abroad, Kahlia had to take a step back from gigging."
Her health deteriorated and visits to doctors drained her savings.,Named Person Sources,Kipp Kahlia,,"The Long Beach guitarist used to tour the country with reggae artists. But 20 years ago, after contracting intestinal parasites on a trip abroad, Kahlia had to take a step back from gigging."
"Recently she decided to start a business performing social justice songs at events. But with no extra funds or time, she had to pause the venture.",Named Person Sources,Kipp Kahlia,,"The Long Beach guitarist used to tour the country with reggae artists. But 20 years ago, after contracting intestinal parasites on a trip abroad, Kahlia had to take a step back from gigging."
"“With all the struggling I was doing, my attitude took a hit,” Kahlia said. “The more you witness yourself being down and out, the more you feel down and out, and the more stuck you feel.”",Named Person Sources,Kipp Kahlia,,"The Long Beach guitarist used to tour the country with reggae artists. But 20 years ago, after contracting intestinal parasites on a trip abroad, Kahlia had to take a step back from gigging."
Now Kahlia is getting a chance to get unstuck.,Named Person Sources,Kipp Kahlia,,"Kahlia was selected as one of 1,000 participants in L.A. County’s guaranteed income program, called Breathe."
"The pilot program will allow researchers to track its impact in a large, diverse region, said Sean Kline, director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country.",Named Person Sources,Sean Kline,director of the Stanford Basic Income Lab,"director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country"
"“Whenever L.A. city or county or Chicago or New York do something bold like this, it’s a really important signal that this big policy idea found its footing during COVID and represents a possible way forward in terms of supporting low income people across America,” Kline said.",Named Person Sources,Sean Kline,director of the Stanford Basic Income Lab,"director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country"
"One question the Breathe program raises, Kline said, is what does it mean to have extra money for months versus several years?",Named Person Sources,Sean Kline,director of the Stanford Basic Income Lab,"director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country"
"“If you knew the money was coming for three years, it’s a much longer runway. Can you go back to school? Can you quit your job now and look for a new one? Can you care for your aging parents?”",Named Person Sources,Sean Kline,director of the Stanford Basic Income Lab,"director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country"
"Every six months, program participants and members in the control group receive the same survey questions about their wellbeing, financially and mentally, said Amy Castro, director of Penn’s Center for Guaranteed Income Research.",Named Person Sources,Amy Castro,director of Penn’s Center for Guaranteed Income Research,director of Penn’s Center for Guaranteed Income Research
