SourcedStatement,SourceType,Name,Title,Justification
"She the People, a liberal group that aims to grow the numbers of women of color in elected office.",Named Organization Sources,She the People,,Background information on Aimee Allison's organization
Reuters/Ipsos poll published on Thursday,Named Organization Sources,Reuters/Ipsos,,Source of the poll results
Bloomberg News/Morning Consult poll published later on Thursday,Named Organization Sources,Bloomberg News/Morning Consult,,External source of additional poll results
"It's obvious that running against Harris is more challenging for Trump given the shift in these numbers, but it's certainly not insurmountable.",Named Person Sources,Matt Wolking,Republican campaign strategist,Expert analysis on Trump's campaign
We see it in this poll that people are more motivated about the future than the past.,Named Person Sources,Aimee Allison,Founder of She the People,Expert perspective on voter motivation
"Across four Reuters/Ipsos polls conducted in July, Harris had a 9 point lead among women and a 6 point lead among Hispanics.",Document Sources,Reuters/Ipsos polls,,Previous poll results for comparison
A separate Bloomberg News/Morning Consult poll published later on Thursday showed that Harris was either leading or tied with Trump in each of those states.,Document Sources,Bloomberg News/Morning Consult poll,,External poll results for additional context
We see it in this poll that people are more motivated about the future than the past.,Unnamed Group of People,Democratic registered voters,,Respondents who said they were more excited about voting in November after Harris entered the race; 73% of Democratic registered voters
Voters are more likely to be engaged when given the option of 'more than' beating Trump.,Unnamed Group of People,Voters,,Comparison to Trump's campaign approach
"Trump voters also voiced enthusiasm about their candidate, with 64% saying their choice was more motivated by backing Trump than opposing Harris.",Unnamed Group of People,Trump voters,,Breakdown of motivation behind Trump voters' choice
