SourcedStatement,SourceType,Name,Title,Justification
"The pilot program will allow researchers to track its impact in a large, diverse region, said Sean Kline, director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country.",Named Organization Sources,Stanford Basic Income Lab,,The Stanford Basic Income Lab studies guaranteed income programs and provides insights into the significance of L.A. County’s Breathe program.
"Researchers at the University of Pennsylvania are surveying the 1,000 Breathe participants, along with a control group of people not receiving funds.",Named Organization Sources,University of Pennsylvania,,The University of Pennsylvania is conducting research on the Breathe program to study its impact on participants.
"The program’s coaches, provided through Wilmington-based Strength Based Community Change, personally support participants as their lives change.",Named Organization Sources,Strength Based Community Change,,Strength Based Community Change provides coaches for the Breathe program to support participants in navigating various challenges.
"‘With all the struggling I was doing, my attitude took a hit,’ Kahlia said. ‘The more you witness yourself being down and out, the more you feel down and out, and the more stuck you feel.’",Named Person Sources,Kipp Kahlia,null,"Kipp Kahlia is a participant in L.A. County’s guaranteed income program, Breathe, and shares her personal experience and struggles."
"‘It’s taking me from always putting out fires to being able to actually make some moves to advance, not just being stuck,’ Kahlia said.",Named Person Sources,Kipp Kahlia,null,"Kipp Kahlia is a participant in L.A. County’s guaranteed income program, Breathe, and shares how the program has impacted her life."
"‘I didn’t expect to be accepted,’ to the Breathe program, Kahlia said. ‘When I was, I was really, really pleasantly surprised. It definitely took the edge off.’",Named Person Sources,Kipp Kahlia,null,"Kipp Kahlia is a participant in L.A. County’s guaranteed income program, Breathe, and shares her reaction to being accepted into the program."
"‘I’m probably getting more comfortable with spending money,’ she said. ‘Just learning to say yes to stuff. There’s some stuff that, at the beginning of the program I felt was, you know, almost extravagant. And now I’m like ‘Oh my god, I really needed that for my business to move forward.’’",Named Person Sources,Kipp Kahlia,null,"Kipp Kahlia is a participant in L.A. County’s guaranteed income program, Breathe, and shares how the program has changed her spending habits and helped her business."
"‘I haven’t gotten to the sexy part yet,’ Kahlia said. ‘I had to get stronger and healthier, clear space, and lay a foundation first. Pulling yourself out of a hole often doesn’t look dramatic. For me it’s been the ability to do some fairly tedious stuff over an extended period of time, over and over again.’",Named Person Sources,Kipp Kahlia,null,"Kipp Kahlia is a participant in L.A. County’s guaranteed income program, Breathe, and shares her progress and challenges in building her business."
"‘Whenever L.A. city or county or Chicago or New York do something bold like this, it’s a really important signal that this big policy idea found its footing during COVID and represents a possible way forward in terms of supporting low income people across America,’ Kline said.",Named Person Sources,Sean Kline,Director of the Stanford Basic Income Lab,"Sean Kline is the director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country, and provides insight into the significance of L.A. County’s Breathe program."
"‘If you knew the money was coming for three years, it’s a much longer runway. Can you go back to school? Can you quit your job now and look for a new one? Can you care for your aging parents?’",Named Person Sources,Sean Kline,Director of the Stanford Basic Income Lab,"Sean Kline is the director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country, and discusses the potential long-term impacts of the Breathe program."
"‘There is so much we don’t know yet,’ Castro said. ‘We don’t know how long people need to receive cash to create what level of change.’",Named Person Sources,Amy Castro,Director of Penn’s Center for Guaranteed Income Research,Amy Castro is the director of Penn’s Center for Guaranteed Income Research and provides insights into the ongoing research and uncertainties surrounding guaranteed income programs.
"‘People need help with normal, everyday interactions that may be easy for some individuals,’ he said. ‘But for others, they don’t have any prior experience with them.’",Named Person Sources,Brian Arredondo,Coach for program participants,Brian Arredondo is a coach for participants in the Breathe program and discusses the support he provides to participants in navigating everyday challenges.
"‘It can’t just be the money,’ Fournier said. ‘It’s the opportunity and the access to experiences sometimes that really make a big difference when there is even a little bit more resources folks can have.’",Named Person Sources,Ely Fournier,Overseer of the program coaches at Strength Based Community Change,Ely Fournier oversees the program coaches at Strength Based Community Change and emphasizes the broader impacts of the Breathe program beyond financial assistance.
