SourcedStatement,SourceType,Name,Title,Justification
"With a 76-0 vote on Aug. 26, the State Assembly voted to approve Senate Bill (SB) 1015, legislation that would provide an annual report to the Legislature on clinical nursing placement management and coordination.",Named Person Sources,Bo Tefu,,
The bill authored by Sen. Dave Cortese (D-San Jose) aims to address the nursing shortage in the state’s workforce.,Named Person Sources,Bo Tefu,,
"Under SB 1015, the State would ensure clinical placement opportunities for California’s future nurses, including nurses attending community colleges, state universities, and other public institutions.",Named Person Sources,Bo Tefu,,
"The California Nurses Association (CNA), the largest union of registered nurses in the state, sponsored SB 1015 to support nursing students seeking placement in the workforce.",Named Person Sources,Bo Tefu,,
Sen. Cortese said that SB 1015 ensures that the state meets the growing demand in the nursing field.,Named Person Sources,Dave Cortese,Sen. ,
"“As California’s population ages and becomes increasingly more diverse, we will need a qualified and experienced nursing workforce to meet the unique demands and varied needs of all patients.",Named Person Sources,Dave Cortese,Sen.,
"That is why we must have appropriate nurse staffing levels which have proven to reduce mortality rates, reduce hospital length of stays, and reduce the number of preventable events such as falls and infections,” said Cortese.",Named Person Sources,Dave Cortese,Sen.,
"According to the Board of Registered Nursing, 92 out of 152 publicly funded nursing programs were denied access to clinic placements.",Named Person Sources,Bo Tefu,,
The program officials reported that the inability to secure clinical placements is one of the main reasons for not enrolling more students.,Named Person Sources,Bo Tefu,,
"Cathy Kennedy, a Registered Nurse and president of the CNA, said that SB 1015 helps nursing students receive a clinical education and placement amid the nationwide staffing crisis, despite their socioeconomic background.",Named Person Sources,Cathy Kennedy,president of the CNA,a Registered Nurse
"“Clinical education is an essential part of any nurse’s education, yet aspiring nurses, especially students in public programs, are being denied access to clinical placements,” said Kennedy.",Named Person Sources,Cathy Kennedy,president of the CNA,a Registered Nurse
“We applaud the California Senate for passing S.B. 1015.,Named Person Sources,Cathy Kennedy,president of the CNA,a Registered Nurse
"It is commonsense reform that will increase transparency and increase oversight from the Board of Registered Nursing,” she added.",Named Person Sources,Cathy Kennedy,president of the CNA,a Registered Nurse
"If approved, SB 1015 would mandate new levels of transparency for clinical placements and help develop placement standards that ensure equitable access to opportunities in the workforce.",Named Person Sources,Bo Tefu,,
