SourcedStatement,SourceType,Name,Title,Justification
"Voting, King said in an interview, gives “a little bit of your strength back and a little bit of your voice back. Being able to vote, being able to have a say in what happens in your society, in your state, is extremely important.”",Named Person Sources,TJ King,Outreach Specialist,An outreach specialist with the Nebraska AIDS Project; King came off probation in August after serving time for drug and theft convictions.
"Steve Smith of Civic Nebraska, part of a large coalition of groups supporting the measure, said the wait creates a group of taxpayers who can’t choose their representatives.",Named Person Sources,Steve Smith,null,"Steve Smith of Civic Nebraska, part of a large coalition of groups supporting the measure."
"“You’re civically dead and you can’t vote for the people who are levying those taxes,” he said.",Named Person Sources,Steve Smith,null,"Steve Smith of Civic Nebraska, part of a large coalition of groups supporting the measure."
"“Restoring voting rights really is an issue where we’ve seen bipartisan momentum,” said Patrick Berry, counsel for the Democracy program at the Brennan Center.",Named Person Sources,Patrick Berry,Counsel for the Democracy program,"Patrick Berry, counsel for the Democracy program at the Brennan Center."
"The bill’s author, Democratic state Sen. Justin Wayne, said he was going door to door in his first election in 2016 and was told by would-be constituents that they could not vote.",Named Person Sources,Justin Wayne,Democratic state Senator,The bill’s author; Democratic state Sen. Justin Wayne.
"“When people get out of our system, they’ve got to feel engaged in their community, and the number one way for a person to feel engaged in their community is to be able to vote for the leadership of that community,” he said.",Named Person Sources,Justin Wayne,Democratic state Senator,The bill’s author; Democratic state Sen. Justin Wayne.
"Kathy Wilcot, a member of the University of Nebraska Board of Regents, was the lone dissenter from among the nearly 20 witnesses who spoke on Wayne’s bill.",Named Person Sources,Kathy Wilcot,Member of the University of Nebraska Board of Regents,"Kathy Wilcot, a member of the University of Nebraska Board of Regents."
"“I do think that hopefully the waiting period reinforces the fact that voting is something very special, and hopefully that will be part of the things that an individual would consider if they’re tempted to break the law again,” she said.",Named Person Sources,Kathy Wilcot,Member of the University of Nebraska Board of Regents,"Kathy Wilcot, a member of the University of Nebraska Board of Regents."
"“I felt so hopeless and helpless not being able to have my voice heard in this last election,” King said. “There are a lot of things that were on the ballot here in Nebraska that hit home with a lot of things that I advocate for.”",Named Person Sources,TJ King,Outreach Specialist,"King works in the HIV/AIDS field and volunteers at various organizations; King, 51, fought addiction for years and spent five years in prison after being convicted of possessing the party drug Ecstasy and theft by deception, ending probation last August."
"For the people she works with, being able to register to vote provides a sense of acceptance, especially when there are so many barriers on where they can live, jobs they can work and who they can associate with, she said.",Named Person Sources,Demetrius Gatson,Executive Director of Q.U.E.E.N.S Butterfly House,"Demetrius Gatson is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences; Since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles; Now 48, Gatson has set up her own nonprofit and is executive director of Q.U.E.E.N.S Butterfly House, a safe house for women trying to reenter society."
“I don’t have a say in anything that goes on in my country because I’m a felon.”,Named Person Sources,Demetrius Gatson,Executive Director of Q.U.E.E.N.S Butterfly House,"Demetrius Gatson is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences; Since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles; Now 48, Gatson has set up her own nonprofit and is executive director of Q.U.E.E.N.S Butterfly House, a safe house for women trying to reenter society."
"“You can’t harm society by voting,” he said. “You can only help it.”",Named Person Sources,Steven Scott,Business Owner,"Steven Scott, 33, was paroled in 2015 after serving more than four years on assault and other charges; He is now married with two small children and owns his own business, a physical rehabilitation and athletic coaching center."
"At least 14 states have introduced proposals this year focused on restoration of voting rights, according to the Brennan Center for Justice.",Document Sources,Brennan Center for Justice,,according to the Brennan Center for Justice.
"More than 4.6 million people are disenfranchised in the United States because of felony convictions, according to the Sentencing Project, which studies the issue and advocates for restoration of voting rights for former felons.",Document Sources,Sentencing Project,,"according to the Sentencing Project, which studies the issue and advocates for restoration of voting rights for former felons."
"In Nebraska, nearly 18,000 people are unable to vote because of felony convictions, said the Sentencing Project’s director of advocacy, Nicole Porter.",Document Sources,Sentencing Project,,"said the Sentencing Project’s director of advocacy, Nicole Porter."
"That includes 7,072 who fall under the two-year wait requirement and are currently unable to cast a ballot.",Document Sources,Sentencing Project,,"said the Sentencing Project’s director of advocacy, Nicole Porter."
"Three of the witnesses with criminal records who spoke in favor of the legislation said in later interviews the waiting period is not a deterrent to future crime, but rather a barrier for those who have served their sentences.",Unnamed Group of People,witnesses with criminal records,,Three of the witnesses with criminal records who spoke in favor of the legislation; spoke in later interviews.
