SourcedStatement,SourceType,Name,Title,Justification
The declaration came after power was shut off for around 250 homes to avoid potential fires and other risks due to the ongoing landslide there.,Named Organization Sources,Southern California Edison,,utility company responsible for power distribution in the area; taking safety measures due to the landslide
SoCalGas announced that it was shutting off gas service to additional 29 homes in the western Seaview area and another 25 homes in the Portuguese Bend Beach Club starting at 3 p.m. Friday.,Named Organization Sources,SoCalGas,,utility company responsible for gas service in the area; taking safety measures due to the landslide
"A team of geologists is working with the city to figure out how to slow the land movement, with some engineering efforts being implemented to varying degrees of success.",Named Organization Sources,City of Rancho Palos Verdes,,municipal government; collaborating with experts to address the landslide issue
"“The land movement has created a dangerous situation, and Edison is deciding to disconnect to keep that community safe,”",Named Person Sources,Jim Hanggi,Spokesperson for Southern California Edison,representing Southern California Edison; providing explanation for power disconnections
Leon said he and his neighbors are just trying to 'figure out how to survive.’,Named Person Sources,Gordon Leon,,impacted resident; sharing personal experience and plans for coping with the situation
"“We’re hearing that our residents want to stay in their homes, and we're doing everything we can to keep them in their homes,”",Named Person Sources,John Cruikshank,Mayor of Rancho Palos Verdes,representing the city; expressing commitment to supporting affected residents
Check if your home is in the affected zones: https://protect.genasys.com/search.,Document Sources,protect.genasys.com ( publishing organization not specified ),,official resource for identifying affected zones
The city states on its website that it is working to identify “hotels and other accommodations that can offer discounted rates for residents.”,Document Sources,rpvca.gov (City of Rancho Palos Verdes website),,official city website; providing resources for affected residents
"For updates, the city directs residents to rpvca.gov/landmovement and PVPready.gov.",Document Sources,rpvca.gov/landmovement (City of Rancho Palos Verdes website) ; PVPready.gov,,official city and emergency response websites; providing updates for affected residents
"Impacted residents, many of whom are older, have disabilities and bought their homes decades ago, have experienced a range of difficult emotions as they’ve been displaced in recent months and watched their community dramatically change due to the land movement.",Unnamed Group of People,Impacted residents,,"many of whom are older, have disabilities and bought their homes decades ago; have been displaced in recent months and watched their community dramatically change due to the land movement"
Some say they weren’t given sufficient warning about the power shutoffs and aren’t sure where to go.,Unnamed Group of People,Impacted residents,,have been displaced in recent months and watched their community dramatically change due to the land movement; experiencing difficulties after power shutoffs
Others plan to stay.,Unnamed Group of People,Impacted residents,,have been displaced in recent months and watched their community dramatically change due to the land movement; deciding whether to stay or leave
"Some, he said, are getting ready to leave permanently.",Unnamed Group of People,Impacted residents (via Gordon Leon),,neighbors of Gordon Leon; deciding whether to stay or leave due to the land movement
