SourcedStatement,SourceType,Name,Title,Justification
The city also issued an evacuation warning for residents living there.,Named Organization Sources,City of Rancho Palos Verdes,,responsible for issuing evacuation warnings
A spokesperson for Southern California Edison on Monday said the power outages will impact some homes longer than others:,Named Organization Sources,Southern California Edison,,responsible for power outages and maintenance
SoCalGas announced that it was shutting off gas service to additional 29 homes in the western Seaview area and another 25 homes in the Portuguese Bend Beach Club starting at 3 p.m. Friday.,Named Organization Sources,SoCalGas,,responsible for gas service
Cruikshank said he’s working with private energy companies — and that he has even reached out to Elon Musk — to figure out how to shift those residents off the grid longer-term.,Named Organization Sources,Private energy companies (not specified),,potential partners for alternative energy solutions
"“The land movement has created a dangerous situation, and Edison is deciding to disconnect to keep that community safe,”",Named Person Sources,Jim Hanggi,Spokesperson for Southern California Edison,representing Southern California Edison
Leon said he and his neighbors are just trying to 'figure out how to survive.',Named Person Sources,Gordon Leon,,"impacted resident, living in the affected area"
"“We’re hearing that our residents want to stay in their homes, and we're doing everything we can to keep them in their homes,”",Named Person Sources,John Cruikshank,Mayor of Rancho Palos Verdes,representing the City of Rancho Palos Verdes
Check if your home is in the affected zones: https://protect.genasys.com/search.,Document Sources,https://protect.genasys.com/search ( publishing organization not specified),,to identify affected homes
The city states on its website that it is working to identify “hotels and other accommodations that can offer discounted rates for residents.”,Document Sources,City of Rancho Palos Verdes website,,to provide resources for affected residents
"Impacted residents, many of whom are older, have disabilities and bought their homes decades ago, have experienced a range of difficult emotions as they’ve been displaced in recent months and watched their community dramatically change due to the land movement.",Unnamed Group of People,Impacted residents,,"many of whom are older, have disabilities and bought their homes decades ago; have been displaced in recent months and watched their community dramatically change due to the land movement"
Some say they weren’t given sufficient warning about the power shutoffs and aren’t sure where to go.,Unnamed Group of People,Impacted residents,,have been displaced in recent months and watched their community dramatically change due to the land movement; have experienced a range of difficult emotions
Others plan to stay.,Unnamed Group of People,Impacted residents,,have been displaced in recent months and watched their community dramatically change due to the land movement; have experienced a range of difficult emotions
