SourcedStatement,SourceType,Name,Title,Justification
"The L.A. City Council, which sets policy, has been at the center of that tension.",Named Organization Sources,L.A. City Council,,"The L.A. City Council, which sets policy, has been at the center of that tension."
The council approved that motion and called for a study to “conclude within 3 months.”,Named Organization Sources,L.A. City Council,,"The L.A. City Council, which sets policy, has been at the center of that tension."
"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department.",Named Organization Sources,Economic Roundtable,,"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department."
LAist obtained the report through a public records request.,Named Organization Sources,LAist,,LAist obtained the report through a public records request.
LAist shared the report with advocates for landlords and tenants.,Named Organization Sources,LAist,,LAist shared the report with advocates for landlords and tenants.
"Daniel Yukelson with the Apartment Association of Greater Los Angeles pointed to recent data from the National Apartment Association, a trade group for property owners, concluding that California landlords earn 7 cents of profit on average for every dollar of rent.",Named Organization Sources,Apartment Association of Greater Los Angeles,,"Daniel Yukelson with the Apartment Association of Greater Los Angeles pointed to recent data from the National Apartment Association, a trade group for property owners, concluding that California landlords earn 7 cents of profit on average for every dollar of rent."
"“Small landlords are able to maintain their profits and draw income above their expenses — they haven't been overly burdened by rent stabilization,” said Christina Boyar, a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition.",Named Organization Sources,Public Counsel and the Keep L.A. Housed coalition,,"Christina Boyar, a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition, said the report correctly identifies problems with L.A. rent control and validates their demands for stronger limits."
The city’s housing officials have been in possession of the Economic Roundtable report since May.,Named Organization Sources,L.A. Housing Department,,The city’s housing officials have been in possession of the Economic Roundtable report since May.
"When LAist first requested the report, officials told a reporter the study was not subject to disclosure under the California Public Records Act, saying there was an exemption for “deliberative process.”",Named Organization Sources,L.A. Housing Department,,The city’s housing officials have been in possession of the Economic Roundtable report since May.
They provided the report shortly after LAist’s public records lawyer intervened.,Named Organization Sources,L.A. Housing Department,,The city’s housing officials have been in possession of the Economic Roundtable report since May.
"Sharon Sandow, a spokesperson for the L.A. Housing Department, told LAist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release.",Named Organization Sources,L.A. Housing Department,,"Sharon Sandow, a spokesperson for the L.A. Housing Department, told LAist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release."
"By the end of last week, Sandow sent LAist a version of the report she described as ""final.""",Named Organization Sources,L.A. Housing Department,,"Sharon Sandow, a spokesperson for the L.A. Housing Department, told LAist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release."
"Last October, Councilmembers Bob Blumenfield and Hugo Soto-Martinez put forward a motion calling for a fresh look at the city’s decades-old formula for setting annual limits on rent hikes.",Named Person Sources,Bob Blumenfield and Hugo Soto-Martinez,Councilmembers,Councilmembers Bob Blumenfield and Hugo Soto-Martinez put forward a motion calling for a fresh look at the city’s decades-old formula for setting annual limits on rent hikes.
"Daniel Yukelson with the Apartment Association of Greater Los Angeles pointed to recent data from the National Apartment Association, a trade group for property owners, concluding that California landlords earn 7 cents of profit on average for every dollar of rent.",Named Person Sources,Daniel Yukelson,Apartment Association of Greater Los Angeles,"Daniel Yukelson with the Apartment Association of Greater Los Angeles pointed to recent data from the National Apartment Association, a trade group for property owners, concluding that California landlords earn 7 cents of profit on average for every dollar of rent."
"“What [the report] is trying to do is make a PR effort to lay the groundwork to chip away at what little ability landlords have in L.A. to be able to raise rents and be able to keep up with their costs,” Yukelson said.",Named Person Sources,Daniel Yukelson,Apartment Association of Greater Los Angeles,"Daniel Yukelson with the Apartment Association of Greater Los Angeles pointed to recent data from the National Apartment Association, a trade group for property owners, concluding that California landlords earn 7 cents of profit on average for every dollar of rent."
"“There are plenty of owners out there who have had their renters in place for many years,” Yukelson said. “They're way below market. And they're having trouble today keeping up with the growing costs of insurance, maintenance and supplies.”",Named Person Sources,Daniel Yukelson,Apartment Association of Greater Los Angeles,"Daniel Yukelson with the Apartment Association of Greater Los Angeles pointed to recent data from the National Apartment Association, a trade group for property owners, concluding that California landlords earn 7 cents of profit on average for every dollar of rent."
"“Small landlords are able to maintain their profits and draw income above their expenses — they haven't been overly burdened by rent stabilization,” said Christina Boyar, a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition.",Named Person Sources,Christina Boyar,Legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition,"Christina Boyar, a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition, said the report correctly identifies problems with L.A. rent control and validates their demands for stronger limits."
"“The report shows that rent costs exceeding what tenants can pay is a primary cause of homelessness,” Boyar said. “We are obviously in a homelessness crisis in L.A., and if this formula isn't updated soon, more folks will just fall into homelessness.”",Named Person Sources,Christina Boyar,Legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition,"Christina Boyar, a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition, said the report correctly identifies problems with L.A. rent control and validates their demands for stronger limits."
"Daniel Flaming, president of the Economic Roundtable and a co-author of the report, said he didn’t have a good answer for why the report was kept under wraps.",Named Person Sources,Daniel Flaming,President of the Economic Roundtable and a co-author of the report,"Daniel Flaming, president of the Economic Roundtable and a co-author of the report, said he didn’t have a good answer for why the report was kept under wraps."
"“I think when it's a politically contentious issue, there are attempts to manage the conversation,” Flaming said. “The substance of the report is final. It was submitted as a final report and accepted by the city as a final work product.”",Named Person Sources,Daniel Flaming,President of the Economic Roundtable and a co-author of the report,"Daniel Flaming, president of the Economic Roundtable and a co-author of the report, said he didn’t have a good answer for why the report was kept under wraps."
"Sharon Sandow, a spokesperson for the L.A. Housing Department, told LAist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release.",Named Person Sources,Sharon Sandow,Spokesperson for the L.A. Housing Department,"Sharon Sandow, a spokesperson for the L.A. Housing Department, told LAist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release."
"“There are several rounds of revisions left to go before this report is considered final,” Sandow said in an email. “Economic Roundtable is under contract to complete this report through January 2025 — though clearly we hope to have it finalized before then.”",Named Person Sources,Sharon Sandow,Spokesperson for the L.A. Housing Department,"Sharon Sandow, a spokesperson for the L.A. Housing Department, told LAist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release."
"In an email reacting to the Economic Roundtable report, Soto-Martínez told LAist, “As we await the finalized version of this report, it’s heartening to see so much data supporting the policy changes that renters have been demanding — especially when it comes to preventing excessive rent increases that can devastate working families.”",Named Person Sources,Hugo Soto-Martínez,Councilmember,"Hugo Soto-Martínez, one of the council members who requested the report be commissioned, has already called for capping increases at 3%."
The independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants.,Document Sources,Economic Roundtable,,"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department."
"The report recommends changes that could lower the rent hikes tenants face each year, setting up what is sure to be a fierce debate at city hall.",Document Sources,Economic Roundtable,,"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department."
"About 35% of the rent L.A. tenants pay goes to operating expenses for apartment buildings, on average.",Document Sources,Economic Roundtable,,"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department."
"From January 2020 through January 2023, 4 in 10 rent-controlled L.A. apartments became vacant.",Document Sources,Economic Roundtable,,"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department."
