SourcedStatement,SourceType,Name,Title,Justification
"The Department of Homeland Security, its parent organization, says the equipment is necessary to detect illegal crossings, keep up with smugglers’ movements and protect the safety of Border Patrol agents.",Named Organization Sources,Department of Homeland Security,,"The Department of Homeland Security oversees Customs and Border Protection, providing official justification for the surveillance equipment."
"The state allocated $150 million for the fiscal year ending this June for sheltering services for migrants. That money is “fully committed” for the year, a spokesman said.",Named Organization Sources,California,,"California is a key stakeholder in providing humanitarian aid at the border, making its financial decisions relevant to the story."
"“California’s investment to assist the federal government, provide humanitarian services, and help new arrivals totals over $1.3 billion since 2019,” Newsom’s office said earlier this month.",Named Organization Sources,Newsom’s office,,"Newsom’s office represents the state government, providing official statements on California’s border-related expenditures."
"“That’s where we’ve seen a huge number of these towers go up,” said Dave Maass, the nonprofit’s director of investigations.",Named Person Sources,Dave Maass,Director of Investigations,"Dave Maass is affiliated with the Electronic Frontier Foundation, which tracks border surveillance, providing expertise and data for the story."
"“These towers aren’t checking people’s papers,” Maass said. “People have lived on the border longer than the United States has been a country. Just being somebody who lives on the border, whose family are on both sides of the border, doesn’t make you a criminal and shouldn’t put you under suspicion.”",Named Person Sources,Dave Maass,Director of Investigations,"Dave Maass is affiliated with the Electronic Frontier Foundation, which tracks border surveillance, providing expertise and data for the story."
"“The towers deployed in California have 360-degree, AI-fueled visual and auditory surveillance capabilities,” said Erika Pinheiro, executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana.",Named Person Sources,Erika Pinheiro,Executive Director,"Erika Pinheiro leads a nonprofit focused on migrant support, offering critical insights into the impact of surveillance on migrants."
"“There’s just such a lack of accountability with those billions of dollars,” said Pinheiro.",Named Person Sources,Erika Pinheiro,Executive Director,"Erika Pinheiro leads a nonprofit focused on migrant support, offering critical insights into the impact of surveillance on migrants."
"“We saw this too under the Trump administration,” Pinheiro said. “When additional funding was allocated for humanitarian support, diapers and formula and things to help the families crossing the border, we saw that Border Patrol spent that money on ATV’s and other surveillance toys that they deployed on the border.",Named Person Sources,Erika Pinheiro,Executive Director,"Erika Pinheiro leads a nonprofit focused on migrant support, offering critical insights into the impact of surveillance on migrants."
"“Where is this money going, if we have babies sitting out in the desert for up to a week at a time without any food or water?” she asked.",Named Person Sources,Erika Pinheiro,Executive Director,"Erika Pinheiro leads a nonprofit focused on migrant support, offering critical insights into the impact of surveillance on migrants."
"U.S. Customs and Border Protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.",Document Sources,U.S. Customs and Border Protection,,The federal contracts provide official data on the planned spending and scope of the surveillance tower expansion.
"The agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the Office of Inspector General.",Document Sources,Office of Inspector General,,The 2021 report provides historical context and financial details about surveillance funding.
"The Department of Homeland Security “has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.",Document Sources,Department of Homeland Security,,The 2021 report highlights the agency's recognition of challenges in border technology implementation.
"In recent weeks, dozens of migrants at a time have waited in makeshift camps in California — enduring the barren desert with little food, water or shelter — for hours or sometimes a day or more.",Unnamed Group of People,migrants,,"Migrants are directly affected by the border surveillance and processing delays, providing firsthand context to the story."
"In the San Diego area, border agents have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say.",Unnamed Group of People,migrants,,"Migrants are directly affected by the border surveillance and processing delays, providing firsthand context to the story."
Customs and Border Protection did not respond to CalMatters’ request for comment.,Anonymous Sources,,,"Customs and Border Protection is the federal agency responsible for border surveillance and enforcement, making their perspective critical to the story."
Anduril did not respond to a request for comment.,Anonymous Sources,,,"Anduril is a key contractor providing surveillance towers, making their input relevant to the discussion of border technology."
