SourcedStatement,SourceType,Name,Title,Justification
"“He’s a very smart kid,” Campa said. “He listens.”",Named Person Sources,Juanita Campa,,"Juanita Campa is a mother who experienced homelessness and is now living in transitional housing with her son, providing a personal perspective on the challenges faced by homeless families."
"“It goes back to economic hardships, loss of jobs, displacement. There’s just a number of reasons why our families are growing in our (homeless youth) population,” Almazan said. “And some of our families haven’t bounced back from that yet.”",Named Person Sources,Imee Almazan,Superintendent,"Imee Almazan is the Superintendent of the Alum Rock district, providing insight into the economic factors contributing to the rise in homeless students."
"“We have students who are living in shelters. We actually have foster youth that are unhoused as well,” she said.",Named Person Sources,Maryam Adalat,Director of student services,"Maryam Adalat is the director of student services at East Side Union High School District, discussing the challenges faced by homeless and foster youth in the district."
"“Whenever a child presents inside a classroom, all of those things come with that child. And all of those things are impacting their ability to engage, their ability to receive information and process it and retain it,” Artigas said.",Named Person Sources,Annya Artigas,Director of Social Emotional Learning,"Annya Artigas is the director of Social Emotional Learning at the Alum Rock district, explaining how homelessness affects students' ability to learn and engage in the classroom."
"“They leave the home really traumatized to begin with, and then they end up on the streets,” Smith said.",Named Person Sources,Maureen Smith,Professor,"Maureen Smith is a professor at San Jose State University who teaches childhood adolescent development, providing expertise on the challenges faced by homeless children without guardians."
"Since 2020, the number of homeless students in Santa Clara County has almost doubled, according to the California Department of Education.",Document Sources,California Department of Education,,The California Department of Education provided data on the increase in homeless students in Santa Clara County since 2020.
"Out of the 1,974 homeless students enrolled at East Side in 2022-2023, 488 were living in temporary shelters, according to the state education department, while 75 students were living in hotels and motels, and 33 students were temporarily unsheltered or living in abandoned buildings, campgrounds, vehicles, trailer parks or train and bus stations.",Document Sources,state education department,,The state education department provided detailed statistics on the living conditions of homeless students in the East Side Union High School District for the 2022-2023 school year.
"Many come to school sleepy, tired and hungry, impacting their ability to function in the classroom.",Unnamed Group of People,homeless children,,"Homelessness can affect students inside and outside the classroom; many homeless children struggle to find timely transportation to school, and once they arrive at school, the only meal they may eat is their school lunch."
Some homeless students may also miss class or arrive late because they live in temporary shelters outside of the district.,Unnamed Group of People,homeless students,,"Homelessness can affect students inside and outside the classroom; many homeless children struggle to find timely transportation to school, and once they arrive at school, the only meal they may eat is their school lunch."
There are a number of kids that we knew who were homeless who would show up late.,Unnamed Group of People,kids who were homeless,,"Homelessness can affect students inside and outside the classroom; many homeless children struggle to find timely transportation to school, and once they arrive at school, the only meal they may eat is their school lunch."
