SourcedStatement,SourceType,Name,Title,Justification
,Named Organization Sources,Memphis Area Legal Services (MALS),,nonprofit organization responsible for implementing the pre-litigation mediation program
,Named Organization Sources,Shelby County Commission,,provider of funding for the pre-litigation mediation program
,Named Organization Sources,General Sessions Civil Court,,"court where landlord-tenant disputes are typically heard, highlighting the need for a specialized housing court"
,Named Organization Sources,MLK50: Justice Through Journalism,,"nonprofit newsroom focused on poverty, power, and policy in Memphis, publishing the article"
,Named Organization Sources,WLOK-AM,,radio station where Henderson promoted the mediation program
"Recently, MALS worked with a woman who was living in a house that “should not be lived in by anyone” and was starting to fall behind on rent, Henderson said.",Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",co-founder of the pre-litigation mediation program; providing examples of the program's success
"“There are no income limits or income requirements,”... “If you’re a tenant who is having trouble with your landlord, you need to give us a call. … If you’re a landlord and you have a troublesome tenant … give us a call.”",Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",promoting the mediation program to a WLOK-AM audience
"We could have drafted a document that ensured the landlord (followed the verbal agreement),” she said.",Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",reflecting on a missed opportunity for the mediation program to assist Bryant Woods
Henderson believes the program will require a much longer pilot period before it’s able to produce the proof necessary to create a housing court.,Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",sharing her perspective on the program's future development
"But receiving the money from the county turned into an adventure. The cash didn’t make it to MALS until February 2024, due to problems with how the County Commission resolution was originally drafted, Henderson said.",Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",explaining the delay in receiving county funding for the mediation program
,Named Person Sources,Erika Sugarmon,Shelby County Commissioner,co-securing county budget funding for the pre-litigation mediation program
,Named Person Sources,Cindy Ettingoff,"then-CEO, Memphis Area Legal Services",co-securing county budget funding for the pre-litigation mediation program
"Nicole Grida, the new MALS CEO, said her team has started creating marketing materials for the program, building partnerships with local nonprofits and screening folks who call in for other services to see if they will fit the program’s criteria, which has resulted in many promising leads.",Named Person Sources,Nicole Grida,"CEO, Memphis Area Legal Services",describing the current efforts to promote and develop the mediation program
"For the program to succeed, Grida said raising greater awareness will be key, as most Memphians it could help don’t yet know it exists.",Named Person Sources,Nicole Grida,"CEO, Memphis Area Legal Services",emphasizing the importance of awareness for the program's success
,Named Person Sources,Cedric Harris,"MALS Attorney, leading the mediation program",co-promoting the mediation program with Henderson
,Named Person Sources,Loyce Lambert Ryan,"Interim Executive Director, Memphis Area Legal Services","dealing with the fallout of a major cyber attack, contributing to the delay in launching the mediation program"
"One day last fall, Bryant Woods’ rotted-out flooring opened up beneath his 11-year-old daughter....",Named Person Sources,Bryant Woods,,"tenant facing eviction, illustrating the need for the mediation program"
"“There are no income limits or income requirements,”... “If you’re a tenant who is having trouble with your landlord, you need to give us a call. … If you’re a landlord and you have a troublesome tenant … give us a call.”",Unnamed Group of People,WLOK-AM audience,,audience being targeted by Henderson's promotional efforts for the mediation program
,Unnamed Group of People,"churches, radio shows and event attendees",,groups being targeted by Henderson and Harris' promotional efforts for the mediation program
,Unnamed Group of People,Memphians,,"potential beneficiaries of the mediation program, with a need for greater awareness about its existence"
