SourcedStatement,SourceType,Name,Title,Justification
"According to Mayor London Breed, the intention is to clean up sidewalks and force unhoused people into the city’s labyrinthine network of shelter and supportive housing programs.",Named Organization Sources,Mayor London Breed,,Mayor London Breed’s office.
"In a response to Gazetteer's questions about potential breaches in protocol, Public Works spokesperson Rachel Gordon only noted that ""the policy clearly spells out how soiled items can be handled and our crews follow the policy and consistently apply its terms.""",Named Organization Sources,Public Works,,Public Works spokesperson Rachel Gordon.
Mayor Breed's office did not respond to requests for comment.,Named Organization Sources,Mayor Breed's office,,Mayor Breed's office.
"Instead, the city swooped down on the encampments at Sixth and Jessie streets earlier than scheduled, said Julian Highsmith, communications and policy director for the Coalition on Homelessness.",Named Organization Sources,Coalition on Homelessness,,"Julian Highsmith, communications and policy director for the Coalition on Homelessness."
"Robinson’s last encampment was swept about a month ago, and “nearly everything” was taken, including his state ID card, he said.",Named Person Sources,Antonio Robinson,null,"The 38-year-old had chosen to set up camp near Palou Ave. and Griffith St. in Hunters Point, on a dead-end road surrounded by industrial buildings."
"“All they do is tell me to go back to the Hunters Point Navigation Center. And I don’t want to do that. I had bad experiences,” he said.",Named Person Sources,Antonio Robinson,null,"The 38-year-old had chosen to set up camp near Palou Ave. and Griffith St. in Hunters Point, on a dead-end road surrounded by industrial buildings."
"Joey O’Brien, 46, tried to explain to police officers that he was camping on the sidewalk in Hunters Point while investigating a homicide that occurred while he was in jail.",Named Person Sources,Joey O’Brien,null,"Joey O’Brien, 46, tried to explain to police officers that he was camping on the sidewalk in Hunters Point while investigating a homicide that occurred while he was in jail."
"“I don’t understand,” O’Brien kept repeating.",Named Person Sources,Joey O’Brien,null,"Joey O’Brien, 46, tried to explain to police officers that he was camping on the sidewalk in Hunters Point while investigating a homicide that occurred while he was in jail."
"“I personally think it’s a little suspicious to do the sweep earlier. It doesn’t seem like the city wants attention on the encampment sweeps, and I don’t think they want people to see what happens during that process,” he said.",Named Person Sources,Julian Highsmith,communications and policy director for the Coalition on Homelessness,"Julian Highsmith, communications and policy director for the Coalition on Homelessness."
"“It’s quiet here,” he said.",Named Person Sources,Antonio Robinson,null,"The 38-year-old had chosen to set up camp near Palou Ave. and Griffith St. in Hunters Point, on a dead-end road surrounded by industrial buildings."
"According to Public Works policy, staff are supposed to provide the resident of an encampment a “reasonable amount of time (approximately 30 minutes)” to sort through and collect their belongings before the camp is torn down.",Document Sources,Public Works,,"Public Works policy and procedure for documenting, bagging, and tagging most belongings."
"A federal survey released in May counted more than 8,000 unhoused people in the city, which has fewer than 4,000 shelter beds to offer.",Document Sources,federal survey,,A federal survey released in May.
"Dozens of people lined the sidewalks that had been swept just hours prior, fussing with their belongings, setting up new tents, and discreetly selling wares to one another.",Unnamed Group of People,people,,A visit to Jessie and Sixth streets in SoMa after the rally showed how futile these sweeps can be.
