SourcedStatement,SourceType,Name,Title,Justification
"Curry can reflect on the highs and lows of his year — with one notable joy being the addition of his fourth child with wife Ayesha, baby boy Caius Chai born May 11.",Named Organization Sources,Golden State Warriors,,Stephen Curry's team; missed playoffs this season
"Five years into their foundation work, the Currys announced Thursday a commitment to raise and invest $25 million over the next five years devoted to literacy programs that will provide one-on-one tutoring for children who are at least two grade levels behind in reading.",Named Organization Sources,Eat.Learn.Play. Foundation,,Founded by Stephen and Ayesha Curry; focuses on Oakland schools
These students have been part of a pilot tutoring program through the Currys’ foundation that is again expanding its reach in Oakland Unified School District after efforts last year included the revitalization of six schoolyards.,Named Organization Sources,Oakland Unified School District,,Partner of Eat.Learn.Play. Foundation for literacy programs
"“Everything happens for a reason and the journey gives you all type of different experiences along the way,”",Named Person Sources,Stephen Curry,,Golden State Warriors player; recently won Olympic gold medal
"“But this summer’s been amazing, just coming off a tough NBA year to experience what we did and get a win in the Olympics and some of the things I look forward to every year especially around our foundation and the work that we’re doing here in Oakland.... It puts everything into perspective of what basketball has done for me and the doors that it’s opened and trying to take full advantage of it.”",Named Person Sources,Stephen Curry,,Golden State Warriors player; recently won Olympic gold medal
"“It’s the same way I appreciate all the things I get to do on and off the court where it’s all connected,”",Named Person Sources,Stephen Curry,,Golden State Warriors player; founder of Eat.Learn.Play. Foundation
"“Me having fun going and winning a gold medal raised the platform to then be able to talk about stuff that matters even more. Being able to share those experiences with my family, the (foundation) team, they know especially while they were working tirelessly every day to make sure a day like today is executed and make sure our plan is locked in, I’m representing everybody out there on the court doing what I do.”",Named Person Sources,Stephen Curry,,Golden State Warriors player; founder of Eat.Learn.Play. Foundation
"“Working on it,”",Named Person Sources,Stephen Curry,,"Golden State Warriors player; trademarking his 'nuit, nuit' catchphrase"
"“What’s interesting is it’s never been a one and done and we’ve always slow rolled things out because we love to build a model that kind of proves itself and can stand on its own,”",Named Person Sources,Ayesha Curry,,Co-founder of Eat.Learn.Play. Foundation; wife of Stephen Curry
"“It’s the same way I appreciate all the things I get to do on and off the court where it’s all connected,”",Unnamed Group of People,students from Burckhalter Elementary School in Oakland,,part of a pilot tutoring program through the Currys’ foundation; have been part of the foundation's efforts in Oakland Unified School District
"Wade, an 8-year-old in third grade, said she would remember this day golfing with Curry “for 15 years,” and that her favorite part of the visit was “everything.”",Unnamed Group of People,students from Burckhalter Elementary School in Oakland,,part of a pilot tutoring program through the Currys’ foundation; have been part of the foundation's efforts in Oakland Unified School District
