SourcedStatement,SourceType,Name,Title,Justification
"It's obvious that running against Harris is more challenging for Trump given the shift in these numbers, but it's certainly not insurmountable",Named Person,Matt Wolking,Republican campaign strategist,who worked on Trump's 2020 campaign
He said Trump needs to stay as focused as possible in his campaign so he's not scaring away voters who were leaning his way because they didn't like Biden,Named Person,Matt Wolking,Republican campaign strategist,who worked on Trump's 2020 campaign
We see it in this poll that people are more motivated about the future than the past,Named Person,Aimee Allison,Founder of She the People,a liberal group that aims to grow the numbers of women of color in elected office
"They see Kamala Harris as the future, and Republicans see this election as just about Trump. Voters are more likely to be engaged when given the option of 'more than' beating Trump",Named Person,Aimee Allison,Founder of She the People,a liberal group that aims to grow the numbers of women of color in elected office
The 4 percentage point advantage among registered voters was wider than a 1 point lead Harris held over the former president in a late July Reuters/Ipsos poll,Named Organization,Reuters/Ipsos,null,null
A separate Bloomberg News/Morning Consult poll published later on Thursday showed that Harris was either leading or tied with Trump in each of those states,Named Organization,Bloomberg News/Morning Consult,null,null
Some 73% of Democratic registered voters in the Reuters/Ipsos poll said they were more excited about voting in November after Harris entered the race,Named Organization,Reuters/Ipsos,null,null
"And while a March Reuters/Ipsos poll found that 61% respondents who intended to vote for Biden were doing so mainly to stop Trump, 52% of Harris voters in the August poll were voting to support her as a candidate rather than primarily to oppose Trump",Named Organization,Reuters/Ipsos,null,null
"Voters picked Trump as having a better approach to managing the U.S. economy, 45% to 36%, a wider margin than Trump had in another Reuters/Ipsos poll this week",Named Organization,Reuters/Ipsos,null,null
"Harris, by contrast, had a 47% to 31% advantage on abortion policy",Named Organization,Reuters/Ipsos,null,null
Some 41% of voters in the poll - and 70% of Democrats - said they were worried the next president might sign a national ban on abortions,Named Organization,Reuters/Ipsos,null,null
