SourcedStatement,SourceType,Name,Title,Justification
"The U.S. Army was making 14,000 artillery shells a month prior to the conflict.",Named Organization Sources,U.S. Army,,context for production increase at Scranton Army Ammunition Plant
"The Biden administration announced this month it would be sending an additional $250 million dollars worth of new military aid to Ukraine, including air defense missiles and 155mm howitzer rounds.",Named Organization Sources,Biden Administration,,update on U.S. support for Ukraine
The Tobyhanna Army Depot... estimates that the company has a $2.4 billion dollar impact on the area and that it is the largest industrial employer in the region.,Named Organization Sources,Tobyhanna Army Depot,,highlighting economic impact of the depot
Lockheed Martin and other military contractors... have become a vital part of the economy of Northeastern Pennsylvania.,Named Organization Sources,Lockheed Martin,,example of major munition plants in the region
"We’re all about quality jobs, and that’s a quality organization.",Named Person Sources,Bob Durkin,President and Chief Executive Officer of the Scranton Chamber of Commerce,representing the interests of the Scranton Chamber of Commerce
"It’s not $277 million that stays here. But, you know, it’s a good chunk of it.",Named Person Sources,Matt Cartwright,"Congressman, House Appropriations Committee","representing Scranton and Northeastern Pennsylvania, providing context on economic impact"
I don’t really think that people dwell or concentrate on anything that’s going on outside of their sphere of influence.,Named Person Sources,Rich Hansen,Commander’s Representative at the Scranton Army Ammunition Plant,providing insight into the focus of workers at the plant
We had a job fair in the middle of a heat wave and there was still a line going out of the door.,Named Person Sources,Danielle Weinschenk,Lead Public Affairs Specialist at the Tobyhanna Army Depot,highlighting the popularity of jobs at the depot
"With the Ukraine support, you know, one day I was sitting there thinking about what needs to be done, and it kind of hit me that what we were doing directly affects whether people live or die.",Named Person Sources,Jim Jarick,Senior Technology Center Engineer at the Tobyhanna Army Depot,sharing personal perspective on the impact of their work
"At the height of last year’s counteroffensive, the Ukrainians were firing about 6,000 a day, ",Named Person Sources,Mark Cancian,Senior Advisor at the Center for Strategic and International Studies,providing expert analysis on Ukraine’s military needs
Our first task is to save our people.,Named Person Sources,Col. Olksandr Popov,Commander of a Ukrainian Artillery Unit,highlighting Ukraine’s priorities in the conflict
We had a job fair in the middle of a heat wave and there was still a line going out of the door.,Unnamed Group of People,Job Fair Attendees,,illustrating demand for jobs at Tobyhanna Army Depot
"We had another one when it was pouring rain, and the same thing happened.",Unnamed Group of People,Job Fair Attendees,,illustrating demand for jobs at Tobyhanna Army Depot; same as previous
