SourcedStatement,SourceType,Name,Title,Justification
The Tennessee General Assembly just cut this buffer down to seven days.,Named Organization Sources,Tennessee General Assembly,,passed the law reducing the continuance period for tenants
"The Tennessee Association of Realtors is the sixth largest spender on Tennessee politics, according to the Tennessee Lookout’s database, having spent $6.5 million on lobbying, campaign donations and other political expenditures since 2009.",Named Organization Sources,Tennessee Association of Realtors,,a major lobbying group influencing housing legislation
"The Tennessee Association of Realtors has been Swann’s top funder since the start of 2009, according to the Tennessee Lookout, giving him $18,750.",Named Organization Sources,Tennessee Association of Realtors,,a major lobbying group influencing housing legislation
"It has also given Boyd $11,500 since 2009, making it his No. 6 funder.",Named Organization Sources,Tennessee Association of Realtors,,a major lobbying group influencing housing legislation
"“It just shortens the whole timeline in which a person can lose their home,” said Brian Rees, a staff attorney at The Works Inc. nonprofit who has represented hundreds of tenants in eviction proceedings in recent years.",Named Person Sources,Brian Rees,staff attorney at The Works Inc.,who has represented hundreds of tenants in eviction proceedings in recent years
"“It’s disheartening to see them make a change that will affect families who are struggling,” Rees said.",Named Person Sources,Brian Rees,staff attorney at The Works Inc.,who has represented hundreds of tenants in eviction proceedings in recent years
"“I really am happy to see that pass,” Rees said. “I think it’s important that tenants do have good quality contact information for their property manager or owner.”",Named Person Sources,Brian Rees,staff attorney at The Works Inc.,who has represented hundreds of tenants in eviction proceedings in recent years
"“(TAR) has the connection with a lot of legislators, especially on the commerce committee, where this was going to be,” Thompson said.",Named Person Sources,Dwayne Thompson,Representative (D-Cordova),sponsored a bill to create a registry of all the city’s rental housing
“(And) they were just ironclad.”,Named Person Sources,Dwayne Thompson,Representative (D-Cordova),sponsored a bill to create a registry of all the city’s rental housing
"“How are you going to find the (bad actors)? It looks to me like the good people will do it but the bad people aren’t going to change,” Marsh said during the subcommittee hearing.",Named Person Sources,Pat Marsh,Representative (R-Shelbyville),opposed the bill during the subcommittee hearing
"House Bill 2267, which cut tenants’ right to a continuance in half, hadn’t yet been signed by Gov. Bill Lee.",Document Sources,null,,House Bill 2267
"The bill sailed through the House and the Senate, generating little discussion in committee or before the full bodies.",Document Sources,null,,House Bill 2267
"In the House, it passed on the consent agenda, meaning no legislator objected to it.",Document Sources,null,,House Bill 2267
"In the Senate, it passed by a vote of 27-3.",Document Sources,null,,House Bill 2267
"In a sparsely populated room at the Hickory Hill Community Center in mid-April, Judge Deborah Henderson was quite candid with the renters gathered to learn about the eviction process.",Unnamed Group of People,renters,,gathered to learn about the eviction process
"During the subcommittee hearing, Shelby County Commissioner Erika Sugarmon and City of Memphis Division of Public Works director Robert Knecht endorsed it and two landlord representatives spoke against it.",Unnamed Group of People,landlord representatives,,spoke against it during the subcommittee hearing
"To Henderson, who judges thousands of eviction cases per year, the only explanation for such action was landlord lobbying.",Anonymous Sources,null,null,"Henderson, who judges thousands of eviction cases per year"
"The Tennessee Association of Realtors is the sixth largest spender on Tennessee politics, according to the Tennessee Lookout’s database, having spent $6.5 million on lobbying, campaign donations and other political expenditures since 2009.",Anonymous Sources,null,null,according to the Tennessee Lookout’s database
"The Tennessee Association of Realtors has been Swann’s top funder since the start of 2009, according to the Tennessee Lookout, giving him $18,750.",Anonymous Sources,null,null,according to the Tennessee Lookout
"It has also given Boyd $11,500 since 2009, making it his No. 6 funder.",Anonymous Sources,null,null,according to the Tennessee Lookout
