SourcedStatement,SourceType,Name,Title,Justification
We’re determined to keep fighting against this attempt to take our ancestral land from us.,Named Person Sources,Blaine Smith,,a Black man who is one of the heirs of 600 acres that came into their family in the 1920s
"We want to keep our property whole, so we can pass it down to our children and they can continue to build generational wealth.",Named Person Sources,Blaine Smith,,a Black man who is one of the heirs of 600 acres that came into their family in the 1920s
"As Black people, ownership of land and property is more valuable than a dollar amount because it allows a certain type of economic freedom that we are often deprived of.",Named Person Sources,Sharika Robinson,attorney,
I don’t know what is ‘just’ about replacing that economic liberty with a dollar amount that will not increase in value.,Named Person Sources,Sharika Robinson,attorney,
Georgia law does not permit a private company to take land through eminent domain unless the land will be put to a public use.,Named Person Sources,Bill Maurer,senior attorney for Institute for Justice,who represents the landowners
"Building a rail spur that will only be used by a few private companies, and not the public at large, is not a public use.",Named Person Sources,Bill Maurer,senior attorney for Institute for Justice,who represents the landowners
We look forward to making it clear to the court that the [Public Service Commission] made an error in considering Sandersville’s land grab as a public use.,Named Person Sources,Bill Maurer,senior attorney for Institute for Justice,who represents the landowners
"The railroad project involves constructing a 4.5-mile rail spur to connect the Hanson Quarry, a rock mine owned by Heidelberg Materials, to a main train line along a nearby highway.",Named Person Sources,Benjamin Tarbutton III,the owner of Sandersville Railroad,
"this development is expected to create 20 temporary construction jobs, a dozen permanent jobs with an average salary and benefits package of $90,000, and generate over $1.5 million annually for Hancock County",Named Person Sources,Benjamin Tarbutton III,the owner of Sandersville Railroad,
"The reality is if you’ve ever lived near a train, or you’ve ever ridden on a train or been near a train, it’s not the same as trucks driving by.",Named Person Sources,Jamie Rush,senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project,"who represents the No Railroad In Our Community Coalition, a coalition of residents who aren’t losing their property to the railroad but will be affected by the train"
"Even if the train is not going through your property, the fact that a train is near your property — all of the noise pollution, the vibrations of a train … all of that affects your property value, your peace of mind and your home.”",Named Person Sources,Jamie Rush,senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project,"who represents the No Railroad In Our Community Coalition, a coalition of residents who aren’t losing their property to the railroad but will be affected by the train"
The proposed condemnation … serves a legitimate public purpose and is necessary for the proper accommodation of the business.,Named Person Sources,Thomas K. Bond,a hearing officer with the Georgia Public Service Commission,
"The petition of Sandersville Railroad, as amended, is granted.”",Named Person Sources,Thomas K. Bond,a hearing officer with the Georgia Public Service Commission,
"the land acquisition as a “heist attempt,” where private businesses are looking to increase their profits by taking folks’ land despite their resistance to sell",Named Person Sources,Spencer Fyre,Georgia state Rep.,
"I truly hate to have to say this, but if David v. Goliath had been decided by the GA Public Service Commission, they’d have confiscated David’s slingshot and handed it to the Philistines,”",Named Person Sources,Spencer Fyre,Georgia state Rep.,
