SourcedStatement,SourceType,Name,Title,Justification
"“It just shortens the whole timeline in which a person can lose their home,” said Brian Rees, a staff attorney at The Works Inc. nonprofit who has represented hundreds of tenants in eviction proceedings in recent years.",Named Person Sources,Brian Rees,staff attorney,a staff attorney at The Works Inc. nonprofit who has represented hundreds of tenants in eviction proceedings in recent years
"“Things (can now) happen very, very quickly.”",Named Person Sources,Brian Rees,staff attorney,a staff attorney at The Works Inc. nonprofit who has represented hundreds of tenants in eviction proceedings in recent years
"During the assembly’s recently completed legislative session, it also shut down another attempt by the City of Memphis and Rep. Dwayne Thompson (D-Cordova) to create a registry of all the city’s rental housing.",Named Person Sources,Dwayne Thompson,Rep.,(D-Cordova)
"However, Thompson was able to pass a “backup” bill meant to help tenants reach their landlords with maintenance requests — though enforcement of it may prove difficult.",Named Person Sources,Thompson,Rep.,(D-Cordova)
"In a sparsely populated room at the Hickory Hill Community Center in mid-April, Judge Deborah Henderson was quite candid with the renters gathered to learn about the eviction process.",Named Person Sources,Deborah Henderson,Judge,In a sparsely populated room at the Hickory Hill Community Center in mid-April; who judges thousands of eviction cases per year
"If the governor signed it, Henderson said, it would have “devastating” consequences for renters.",Named Person Sources,Henderson,Judge,In a sparsely populated room at the Hickory Hill Community Center in mid-April; who judges thousands of eviction cases per year
"To Henderson, who judges thousands of eviction cases per year, the only explanation for such action was landlord lobbying.",Named Person Sources,,,In a sparsely populated room at the Hickory Hill Community Center in mid-April; who judges thousands of eviction cases per year
"“Landlords have always had a very strong lobbying group,” she said.",Named Person Sources,,,
"MLK50: Justice Through Journalism could not reach the bill’s primary sponsor in the House, Rep. Clark Boyd (R-Lebanon), through his official email address or the House Republican Caucus’ press secretary.",Named Person Sources,,,
"Sen. Art Swann (R-Maryville), who sponsored the legislation in the Senate, provided MLK50 with a statement but did not respond to follow-up questions.",Named Person Sources,,,
"In the statement, Swann said the bill will help landlords free up apartments more quickly for the thousands of Tennesseeans seeking a home.",Named Person Sources,,,
"He also said it would help the apartment industry develop new apartments, but he didn’t make clear how it would.",Named Person Sources,,,
"While the difference of a week may not seem like much, Rees said it can really matter for these renters since the pathways to avoiding eviction can take time to figure out.",Named Person Sources,,,
"“It’s disheartening to see them make a change that will affect families who are struggling,” Rees said.",Named Person Sources,,,
"This session, Thompson thought he had a shot at amending state law to let Memphis join its peer in Middle Tennessee — until he realized the Tennessee Association of Realtors was dead set against him, no matter what compromises he offered them.",Named Person Sources,,,
"The Tennessee Association of Realtors is the sixth largest spender on Tennessee politics, according to the Tennessee Lookout’s database, having spent $6.5 million on lobbying, campaign donations and other political expenditures since 2009.",Document Sources,Tennessee Lookout,,according to the Tennessee Lookout’s database
"The Tennessee Association of Realtors has been Swann’s top funder since the start of 2009, according to the Tennessee Lookout, giving him $18,750.",Document Sources,Tennessee Lookout,,according to the Tennessee Lookout
"It has also given Boyd $11,500 since 2009, making it his No. 6 funder.",Document Sources,Tennessee Lookout,,according to the Tennessee Lookout
Participants of “The People vs The State of TN” march in front of the capitol in Nashville on April 17.,Unnamed Group of People,Participants,,Participants of “The People vs The State of TN” march in front of the capitol in Nashville on April 17.
Tenants generally don’t stand much of a chance in eviction court in Shelby County.,Unnamed Group of People,Tenants,,Tenants generally don’t stand much of a chance in eviction court in Shelby County.
"They’re rarely represented by a lawyer, and most of the General Sessions Civil judges overseeing cases don’t take the time to explain what’s going on.",Unnamed Group of People,Tenants,,Tenants generally don’t stand much of a chance in eviction court in Shelby County.
One of the few rights tenants have is to delay their case for 15 days — either by requesting a “continuance” or by “disagreeing” with the charge that they owe money — if it’s their first time in court for that specific eviction.,Unnamed Group of People,Tenants,,Tenants generally don’t stand much of a chance in eviction court in Shelby County.
"During this delay, tenants can come up with the money they owe, work out a deal with their landlord, hire a lawyer or find a new apartment.",Unnamed Group of People,Tenants,,Tenants generally don’t stand much of a chance in eviction court in Shelby County.
"It’s an important enough right that explaining it to tenants was one of the key ways Shelby County said it hoped to deploy a recent $250,000 grant.",Unnamed Group of People,tenants,,"It’s an important enough right that explaining it to tenants was one of the key ways Shelby County said it hoped to deploy a recent $250,000 grant."
"In a sparsely populated room at the Hickory Hill Community Center in mid-April, Judge Deborah Henderson was quite candid with the renters gathered to learn about the eviction process.",Unnamed Group of People,renters,,"In a sparsely populated room at the Hickory Hill Community Center in mid-April, Judge Deborah Henderson was quite candid with the renters gathered to learn about the eviction process."
"If the governor signed it, Henderson said, it would have “devastating” consequences for renters.",Unnamed Group of People,renters,,"In a sparsely populated room at the Hickory Hill Community Center in mid-April, Judge Deborah Henderson was quite candid with the renters gathered to learn about the eviction process."
The vote will impact thousands of renters in Shelby County each year.,Unnamed Group of People,renters,,The vote will impact thousands of renters in Shelby County each year.
"In 2023, about 31,000 evictions were filed here.",Unnamed Group of People,renters,,The vote will impact thousands of renters in Shelby County each year.
"Most of these renters did not receive the two-week continuance, either because they didn’t show up at court, had already worked something out with their landlord, didn’t know to ask for it or chose not to take advantage of it.",Unnamed Group of People,renters,,The vote will impact thousands of renters in Shelby County each year.
"But, in a sample of 1,090 recent eviction cases, MLK50 found that 145 (about 13%) appeared on the court’s schedule for a second time two weeks after they were initially scheduled — meaning these renters were likely granted the two-week extension they were entitled to.",Unnamed Group of People,renters,,The vote will impact thousands of renters in Shelby County each year.
"While the difference of a week may not seem like much, Rees said it can really matter for these renters since the pathways to avoiding eviction can take time to figure out.",Unnamed Group of People,renters,,The vote will impact thousands of renters in Shelby County each year.
"Often, landlords will either stop pursuing an eviction judgment or not enforce one they’ve received if the tenant catches up on rent.",Unnamed Group of People,tenant,,"While the difference of a week may not seem like much, Rees said it can really matter for these renters since the pathways to avoiding eviction can take time to figure out."
"Starting July 1, renters will have less time to do so — whether through personal loans, family loans, work, rental assistance programs or other means — which in turn could increase the likelihood they lose their homes.",Unnamed Group of People,renters,,"While the difference of a week may not seem like much, Rees said it can really matter for these renters since the pathways to avoiding eviction can take time to figure out."
"Additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests.",Unnamed Group of People,renters,,"While the difference of a week may not seem like much, Rees said it can really matter for these renters since the pathways to avoiding eviction can take time to figure out."
"And if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.",Unnamed Group of People,renters,,"While the difference of a week may not seem like much, Rees said it can really matter for these renters since the pathways to avoiding eviction can take time to figure out."
"For years, City of Memphis leaders and local housing advocates have sought a rental registry — a tool designed to help cities keep track of out-of-town landlords who are violating local ordinances.",Unnamed Group of People,local housing advocates,,"For years, City of Memphis leaders and local housing advocates have sought a rental registry — a tool designed to help cities keep track of out-of-town landlords who are violating local ordinances."
"During the subcommittee hearing, Shelby County Commissioner Erika Sugarmon and City of Memphis Division of Public Works director Robert Knecht endorsed it and two landlord representatives spoke against it.",Unnamed Group of People,landlord representatives,,"During the subcommittee hearing, Shelby County Commissioner Erika Sugarmon and City of Memphis Division of Public Works director Robert Knecht endorsed it and two landlord representatives spoke against it."
Thompson said he’s heard from tenants who tell him they have no way of contacting their landlord or property manager about maintenance issues.,Unnamed Group of People,tenants,,Thompson said he’s heard from tenants who tell him they have no way of contacting their landlord or property manager about maintenance issues.
"Still, Rees sees the legislation’s passage as a win.",Unnamed Group of People,tenants,,Thompson said he’s heard from tenants who tell him they have no way of contacting their landlord or property manager about maintenance issues.
"Because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like Rees could theoretically use in their defense.",Unnamed Group of People,tenants,,Thompson said he’s heard from tenants who tell him they have no way of contacting their landlord or property manager about maintenance issues.
