SourcedStatement,SourceType,Name,Title,Justification
"At least 14 states have introduced proposals this year focused on restoration of voting rights, according to the Brennan Center for Justice.",Named Organization Sources,Brennan Center for Justice,,
"More than 4.6 million people are disenfranchised in the United States because of felony convictions, according to the Sentencing Project, which studies the issue and advocates for restoration of voting rights for former felons.",Named Organization Sources,Sentencing Project,,
"Margaret Love, co-founder and director of the Collateral Consequences Resource Center, which keeps a 50-state database on restoration of rights.",Named Organization Sources,Collateral Consequences Resource Center,,
"Voting, King said in an interview, gives “a little bit of your strength back and a little bit of your voice back. Being able to vote, being able to have a say in what happens in your society, in your state, is extremely important.”",Named Person Sources,TJ King,,an outreach specialist with the Nebraska AIDS Project
"“Restoring voting rights really is an issue where we’ve seen bipartisan momentum,” said Patrick Berry, counsel for the Democracy program at the Brennan Center.",Named Person Sources,Patrick Berry,counsel for the Democracy program at the Brennan Center,
"More than 4.6 million people are disenfranchised in the United States because of felony convictions, according to the Sentencing Project, which studies the issue and advocates for restoration of voting rights for former felons.",Named Person Sources,Nicole Porter,director of advocacy at the Sentencing Project,
"“You’re civically dead and you can’t vote for the people who are levying those taxes,” said Steve Smith of Civic Nebraska.",Named Person Sources,Steve Smith,,of Civic Nebraska
"The bill’s author, Democratic state Sen. Justin Wayne, said he was going door to door in his first election in 2016 and was told by would-be constituents that they could not vote.",Named Person Sources,Justin Wayne,Democratic state Sen.,
"“I do think that hopefully the waiting period reinforces the fact that voting is something very special, and hopefully that will be part of the things that an individual would consider if they’re tempted to break the law again,” said Kathy Wilcot.",Named Person Sources,Kathy Wilcot,member of the University of Nebraska Board of Regents,
"“I felt so hopeless and helpless not being able to have my voice heard in this last election,” King said.",Named Person Sources,TJ King,,
“There are a lot of things that were on the ballot here in Nebraska that hit home with a lot of things that I advocate for.”,Named Person Sources,TJ King,,
"For the people she works with, being able to register to vote provides a sense of acceptance, especially when there are so many barriers on where they can live, jobs they can work and who they can associate with, she said.",Named Person Sources,Demetrius Gatson,,
“I don’t have a say in anything that goes on in my country because I’m a felon.”,Named Person Sources,Demetrius Gatson,,
"“You can’t harm society by voting,” he said. “You can only help it.”",Named Person Sources,Steven Scott,,
